post,tema,topic
 gdje vremena stigne nule nekog nivoa konkurentan naplativ osim programiranja it disciplina kojim isplatilo pozabaviti ja lično ideje pozabavim pythonom c om uz neizbježni dodatak html a css a javascripta zanima kakva iskustva drugih samoukih isplate razne akademije kursevi kopati materijale netu pritom zadržati motivaciju ćorav posao učiti po stare dane nisi išo školu ,tehnologija,NA
 corav posao uci moras jedino budes svestan ces duze budes tzv code monkey ce ti svidi tvojim godinama procenis tehnologiju ces ulozis napravis dobre osnove ti svejedno kom programskom jeziku drkas zajebes promenljiv svet savet ti javascript nodejs pajton zajebi ostalo pogotovo js gugl izgurao nevidjenih granica oces web desktop app napises brzo js isti softver guras milion nacina taman krene,tehnologija,NA
 nadji nekog polagano dovede nivoa ucis,tehnologija,NA
e pitanje iko vremena mnom zavitlava pare,tehnologija,NA
 pare ,tehnologija,NA
 dzabe nece niko ni ti pomogne drva istovaris a uci pritom ti cimao lika presolidne pare zaradjuje plus zaradjuje hoce cima gubi slobodno vreme a ti mu trazis manje nudis platis sestru ponekad izokola cimas ortaka ,tehnologija,NA
programiranje odlicna gimnastika mozak korist ces sigurno imasako ti jedina motivacija novac sanse savladaspuknuce ti film tad oteraces kuracmora ti svidja mogao naucis posebno ucis sami ti niko materijala knjiga netu kolko hocesja godinama zanimam tim stvarima periodicno izgurao krajahtml css savladao profi ide dizajn vezbanje postalo napornonpr krenem pravim sajt vremena potrosim fotosop kodiranje kraju ispalo sranjemoj savet ti pajton najlaksu sintaksu video java skript uzasako naucis pajton ni ,tehnologija,NA
 primetiš sreću radost osećaj blagostanja ti program uspešno kompajlira radi mističan način ceo koncept programiranja privlači vuče praviš komplikovanije stvari ti zanimljivo debuggeru izvršavaš liniju po liniju koda pratiš dešava ti definitivno jesi programiranje suprotnom primetiš opštu konfuziju frustraciju definitivno nisi,tehnologija,NA
programeri upworka nemaju svoj život robovi posla,tehnologija,NA
 programeri jednom ode kubu godišnje živi,tehnologija,NA
 složio keltom c dosta lakši jezik početnika jsapreporučio ti prvo krenešjs kolko moćan korišćen tendenciju postane nepregledan užasan iskusnijih programera c nub frendli jezik lakše sse kapiraju osnovni koncepti programiranja ti koristiti kasnije gomilu c tutorijala netu nasstavi interesuje programiranje preporučio ti piratski sajt kom naći dosta tutorijala svašta inače plaćaju registracije otvaraju čini sse messecu siguran ,tehnologija,NA
ja deran mislio programiranje bubuljicave strebere kajem programer,tehnologija,NA
a solidan poznavalac informacionih tehnologija veliki promasaj mog zivota odoh programere prvi mnogih promasaja,tehnologija,NA
programiranje robovski poso stalno rokovi stalno izmišljaju novo im uguziš stalno sastanci stalno pritisci uči funkcionalno kreneš radiš teško naći poso lepo čovek budeš administrator sistema baze podataka mreže manje radi zanimljiviji poso presediš ceo dan il nedelju posla boli doika mozgu ti ravnije vojvodina deo srbije,tehnologija,NA
jovo budes hteo probas mobile development pitaj dm ti nekog mog iskustva potrebno meseci “udjes pricu” bar trebalo jedno m nasao posao ide c pajton dodatak js raspitaj koristi odluci programski jezik savladas predji sledeci zelis usavrsis npr postanes full stack developer savet jedino probas po vidis cisto ti sintaksa lezi slusaj pisu robovski posao lol noobcine jedino nemoj zabludi ce odmah ti € lepe oci ovi it akademije forsiraju pricu pogotovo upadnes domacu firmu,tehnologija,NA
robovski posao nabine napregnu mozak obradi logicka zadatka tesk poput planine brt idi radi soma negde plus svaka druga subota sloboda,tehnologija,NA
zavisi hoćeš freelance om baviš moraš kreneš sranja javascript sličnih čuda oćeš radiš negde html suštini jezik ćeš morati znaš taman tom nivou znaš isformatira jebeni tekst brzo nađeš odgovarajući tag znaš css isti c dobra stvar iskreno sviđa pomisao kretanja čisto objektno orijentisanog jezika smislu nisi dodira programiranjem prvo bazični nivo uhodavanja tim načinom razmišljanja a tek ide usvajanje ozbiljnijih koncepata c pristojan mobile game developing suštini unity leži a planiraš ozbiljniji game dev ideš ka unreal cu previše širimo priču ti cilj čime bavio oblast zanima jezik l pravio aplikacije sajtove slično jako relevantno omašiš oblast zanima stagniraćeš zgadiće ti budeš uopšte skontao radiš tipa ja govno pojeo bavio ozbiljnijim web developingom back end đene đene front end mrzim dna duše a ozbiljniji back moraš predstavu frontu robovski posao mož jako zanimljivo lepo bitno zagaziš stvari zanimaju idi udemy slične sajtove loš kurs ti koristiti nikakvog kursa makar ti smernice kojim putem ideš odakle kreneš ljudi odustane odakle a stvarno jako pristojnih,tehnologija,NA
maestro ♦ a solidan poznavalac informacionih tehnologija veliki promasaj mog zivota odoh programere prvi mnogih promasaja ikada budem pisao biografiju cu predgovor stavim,tehnologija,NA
 programerskim hajpom smesno ubise nekim reklamama po novinama istripovali naucis pare sevaju niko dva grama mozga skapira dovoljno znas moras dobar tome a pogotovo jaki ovi nemaju apsolutno blage veze cemu hoce budu programeri e vidi mesi zaradjuje milione idem ja ucim igram fudbal,tehnologija,NA
bravo borat,tehnologija,NA
 jezik l pravio aplikacije sajtove slično jako relevantno omašiš oblast zanima stagniraćeš zgadiće ti budeš uopšte skontao radiš kljuc zanima mobile developmenta cimaj dm ja krenuo npr html css pogresio realno nazvati programiranjem a smara jako umalo batalim bukv zgadilo presaltovao mobile dev svanulo ,tehnologija,NA
jscript win zajebavam pocinjemo polagano menjamo indijce znaju fax idioti onima znaju nodejs pocinje pravi tome ozbiljne zajebancije zajebancije,tehnologija,NA
jednim likom ume raspetlja razlicitih nodejs frejmorka zamenis frontend developera bekend developera app developera statiznam,tehnologija,NA
al principu nemam pojma odavno pocetnik tome,tehnologija,NA
any application can be written in javascript will eventually be written in javascript jeff atwood svakako prvi jezik python js python beginner friendly elegantan skoro svim vodecim tehnickim univerzitetima uci prvi jezik razlogom a js accessibility stvari seli browser a sama davno izmilela van jezik language rule them all js sintaksa laka najveci community evoluirala dosta zadnjih godina dlaje kvirkova bezbroj prednosti najbrze vidis plodove svog ucenja kompletan lako dostupan browser ekosistem ces shodno tome najbrze nacii junior posao ti savetovao zaobidjes c c php javu narocito ruby,tehnologija,NA
ai uskoro preuzme kodiranje cega ljudi jebali jebali ja ovom pred singularity vremenu skoncetrisao kupovinu dosta lubrikanta valja pripremiti guzu darpa terminatore nadam ce budu nežni dati soylenta jedem budem mešao tovare ,tehnologija,NA
jednim likom ume raspetlja razlicitih nodejs frejmorka zamenis frontend developera bekend developera app developera statiznam zamenis app developera ni react dovoljno mocan napravi apsolutno svaka native like app js nece jedino nece moci zameni android swift e gresim jako ceprkao js postao mocan,tehnologija,NA
 zamenis app developera aplikacija ovakvim nekim cudima more lazemo isti bejs websajt desktop aplikaciju elektron mobile aplikaciju dva mu das bekend napravi expressom,tehnologija,NA
 sareno aplikacija,tehnologija,NA
ppimg srcipinimgcomoriginalsafeafeedafefebfcgif altpp posto umem postelujem necu kenjam,tehnologija,NA
sslažem kelte počinješ učiš jezike kreneš mandarinskog engleskog nebitno pristrasan budući c glavni jezik pošto radim unityju kelte editor preporučio js ja dosad probao najviše leži vs code,tehnologija,NA
kaste pametni izhakujete pare podignete ćao eto antananarive godina doseže interpol ,tehnologija,NA
c brkato programiranje,tehnologija,NA
 c c vata realno doso a programiras golo mu vidis procesor sija mator pravis upickumaterinu zajebano cesce prvo,tehnologija,NA
al programski jezici ljudi c teske naocare guste brkove plavu kosulju kratkim rukavima cigaru zube,tehnologija,NA
c visoki mrsavi crnokosi lik sdubokim glasom adidas patikama majcom upasanom farmerke,tehnologija,NA
manijak upravo jebati sistem a praviti sugave android aplikacije otvorenim backdoorom nsa cia kineska vlada gleda kakve bolestine drkam,tehnologija,NA
 zaostao vozom udri python guraj testiranje testera jbt testiranje ozbiljna disciplina ces uglavis dev klinaca fakultetom guras pocetnik dev krajnjem slucaju steknes znanje iskustvo migriras dev cesto ljudi radae fali testera,tehnologija,NA
programeri prodali ste ljudsku rasu lazy bagove stoni tenis lebac vam ogadio,tehnologija,NA
pajton zalizani lik blagim kompulsivno opsesivnim poremecajem gomilom gedzeta mu prijatno rukuje ljudima,tehnologija,NA
rust synthwave hipster etf a,tehnologija,NA
go promiskuitetna kariceva sekretarica prosekom ekonomskom mini suknjom naocarima,tehnologija,NA
js relativno dobrodrzeca tetka oblaci sareno stalno prica nepovezano,tehnologija,NA
css lik arhitehture nosi sal vrata ladno prca dupe,tehnologija,NA
celt hoces saha,tehnologija,NA
ocu cek upalim pc,tehnologija,NA
zaboravio dodam js ultra bogatog muza ovom karicevom go sekretaricom,tehnologija,NA
java insominju hehe kapirate skec ,tehnologija,NA
insomniju,tehnologija,NA
asembler godišnji asistent elektronici neoženjen šije sako retrovizore biciklu nudili mu ide inostranstvo on odlučio ostane brine nepokretnoj majci,tehnologija,NA
matlab lik pmf a prosek ide foklor radi obavezno nosi rukavice,tehnologija,NA
fortran cale ovog matlaba vidjas parku igra sah loto ponekad naidjes davi pricom ponavlja put jebao sekretaricu mlad,tehnologija,NA
ada fina bakica pipnes cvece kune dabogda crko ubio bog ubije pobegnes odma vadi pusku pokojnog muza,tehnologija,NA
c poceo streber nekom trenutku resio ide kafane ozenio bogatom udovicom napravio troje dece skupo oblaci jede zaradjuje novac,tehnologija,NA
basic slatki klinac kojim zanimljivo igra jednom pedagog doso rekao kapirate vam dete zaostalo matori lik uvlaci majcu duboko pantalone dalje dete debeo mator,tehnologija,NA
elm povucen odlican ucenik kog mrze drugovi uciteljica mu smrde noge mu smeta mentalno stabilan jasan zivotni cilj,tehnologija,NA
angular veljko raznatovic,tehnologija,NA
objective c glavati lik nosi polo majice radi master fon niko voli druže njim mu stari keša kune bmw najke voda staforda igra rekreativno američki fudbal,tehnologija,NA
scilab skolski nedrug kolega matlab a prezire materijalni svet kune recikliranje nece ,tehnologija,NA
embedded c zajeban lik negativac mrgud picku materinu istoj prostoriji njim dize ti kosa glavi nabija pritisak ,tehnologija,NA
ovim pickama ai bog ce instalirati cip glavudzu programiraju direkno mislima im mozak istopi,tehnologija,NA
a androidswift ,tehnologija,NA
 kazes android mislis javu kotlin,tehnologija,NA
 početak opredijelio ovoga krenuti vidjeti dalje svima mišljenjima idejama predlozima uzeo prvo python beginner friendly a konkretno kurs jako povoljan trenutno udemy neću forsirati sviđa rokova trajni pristup prešao kurs kroz mjeseci zadovoljan python developer zero mastery,tehnologija,NA
 nauci design fundamentals nauci ui dizajnprototipove nauci html css javascript preporuka kurseve johna smilge udemy ju youtube definitivno nauci bootstrap eventualno sass nauci angular nauci python drugi jezik po izboru,tehnologija,NA
ja basic programiranje http cs,tehnologija,NA
 ucio solidity,tehnologija,NA
celt navikao kratke postove daj dugacki no homo,tehnologija,NA
 mudroserskim temama jedu pitas ucio kazem ja konkretno pitanje pogadjam hoces,tehnologija,NA
maestro rađ poludeo ahahha iskoči mu osigurač pita forumu l a kaže kraja ,tehnologija,NA
celt znaci bavis pokusao bavis pravljenjem smart contracta ethereumovoj mrezi,tehnologija,NA
 znaci ,tehnologija,NA
 podelio kojim projektima ucestvovao,tehnologija,NA
čisto umetnem nastavite pošto povoljno nekoga zanima legit sajt programming bundle,tehnologija,NA
bohor maestro rađ poludeo ahahha iskoči mu osigurač pita forumu l a kaže kraja nedostaje glava ,tehnologija,NA
 nedostaje dosta ovog foruma davno potpunosti prepustio redditu chanu nadoknadio gubitak vukajlije,tehnologija,NA
jebeni redit usrani pokusaj napises iole negativno pedere bajdena minusa ti nalupaju instant cak rserbia pederi zasticeni max,tehnologija,NA
 spominji rdit,tehnologija,NA
 chanu slobodno koristim rec nigger,tehnologija,NA
 podelio kojim projektima ucestvovao a zazivelo,tehnologija,NA
nećete leba najesti tog programiranja pare novozelandskim nekretninama,tehnologija,NA
 a zazivelo nećete leba najesti tog programiranja pare novozelandskim nekretninama uz duzno postovanje popisam kompletan novi zeland poserem,tehnologija,NA
e “ ” zapalo d marstro čovek slika mog kurca loading,tehnologija,NA
 nekoga lika instruktor salse slobodno vreme žene programera ponekad pokoji dovoljno imućan programer način nastran plaća usluge čudan svet kupe golf gti glupi kiu pametni rokenrola spinuješ,tehnologija,NA
mislio chan davno umrokakvo tamokakvi likovi dolaze,tehnologija,NA
 nekoga lika instruktor salse slobodno vreme žene programera musterija on,tehnologija,NA
molim odg oba pitanja,tehnologija,NA
nećete leba najesti tog programiranja pare novozelandskim nekretninama posto ljudi zainteresovani udju svet programiranja obicno stotina hiljada skoljki valutu koristite viska,tehnologija,NA
chevu bespotrebno jednom laiku objasnjavati blockchain smart contracts mogucnosti pruza ja primer hteo budem programer upravo razloga kakve debilcine programeri doslovno nula testosterona takodje misle pametni placa po satu prave glupe sajtove igrice neirocno degenerici kripto drugo prevelike pare vrte vredi ja neukom bumeru objasnjavam dan izadje nekoliko novih tokena upumpa k k m dolara istom danu izadju kripto izmedju ostalog veliki kazino vredi ja kazem ja eventualni dev nekog novog tokena pravo zadrzim recimo ukupnog supply ja prodam odgovara primer ukupan market cap tog novcica milion uzmem k dolara vredi ti kazem plati k godisnje jednog dana radim ti kazem deo tima ce napraviti zaista imati miliona dolara vredi ti pricam defi velika stvar ljudi swinguju svojim vrecama ethereuma svakodnevno igra singlove dinara djokovica slazem programeri malene picke voze malena auta slusaju muziku ja spreman upadnem trziste prejebem svojim znanjem ni intelektom svojom lucidnoscu nepredvidivoscu skilovima flejmovanje pridobijanje paznje internetu a motivise jeste neverovatna ljubav prema kriptu,tehnologija,NA
 chevu jednom mesec dana uloguje poyy sirotinjo novog zelanda najjache zemlje svetyy sevast nemate radite osim jebete ovce pricate ste kraju sveta ,tehnologija,NA
mislio chan davno umrokakvo tamokakvi likovi dolaze nekoga lika instruktor salse slobodno vreme žene programera musterija on molim odg oba pitanja,tehnologija,NA
 ovog maestra vece sirotinje niti ce ,tehnologija,NA
 ti napravio dosad maestro svojom lucidnoscu skilom flejmovanje,tehnologija,NA
rece mulat jebeni kosovarski radi konobar looool,tehnologija,NA
 ja vidi znas ,tehnologija,NA
 sramota sirotinja,tehnologija,NA
 ti napravio dosad maestro svojom lucidnoscu skilom flejmovanje evra mesec dana sigurno manje ti java scriptom debilnim sajtovima placaju indijci pravis drkanjem hentai pornice vozenjem kie kucanjem kodova eteriumovoj mrezi platio otkucas iako smisla marketing jelena bacic alimpic razlika izmedju ti “code monkey” wojak a vreme tek dolazi,tehnologija,NA
