post,tema,topic
večeras thunder pokida osjećaj d osjećaj zajebe nemojte sprdate d,sport,NA
 osjećaj zajebe nemojte sprdate d a jebiga d,sport,NA
hahahhahahaha ja osiguram vrijeme d,sport,NA
 pravu d,sport,NA
 pokidali p a komedij fišer ukrade loptu kidu krenu jure dva ćelava matorca iza leđa amare block party d,sport,NA
 al dobili d a pravu d amare vintage block on mator dina saće posterizova ibaku moćno vazda poštovao igrača čoeka,sport,NA
amareeeeeee daj vidim lijepljenje serža,sport,NA
upisujem ,sport,NA
rekao fišera kida matori amarea prebaciš stvari menjaju d denver igro dobru odbranu pm,sport,NA
denver vadi,sport,NA
daj vidim lijepljenje serža prethodnoj strani al bandi rekao fišera kida matori amarea prebaciš stvari menjaju d denver igro dobru odbranu pm ja konstatovo d,sport,NA
 gledam lejkersi izvuku svaku tekmune gledam supacka juta nikog dobijene gledam lejkersi blizi osmom mestu,sport,NA
 sparsima sinoc drugo polvureme primili poena lol,sport,NA
kobi jebiga džanki d,sport,NA
al epic dobio nadimak po stranici nba serbia portalu tačnije nba on espn kobe vino bryant just single handedly willed lakers a win a set of epic send it ot cap off a crazy game,sport,NA
ma nek poduvaju govnari nekako udju plejof al vidis mrtvu jutu,sport,NA
redži evans plodi poena skoka d naravno kapa dole deronu trojki rekord nba trojke prvom poluvremenu,sport,NA
deron odigro vrh tekmu pirs majku mu popuše belineli game winner lillard rookie of year izbušio spurse thomas kingsa strašan potencijal kobiša posro otišli brada ,sport,NA
brada šut d al izvukao bacanjima naravno asistencija lepo razigravanje,sport,NA
brada budala kritikovali odlazak okc ovamo vođa tima neću reći d,sport,NA
čovek drži jebiga izabrao put lider zasluženu mitažu a dolar ljudi odrekao sigurne titule kroz godine al vidimo kakva igračina,sport,NA
lejkersi objadњavaju drago idu ka plej ofu jod maveriksi uradili nekim cudom,sport,NA
 uspeju mevsi al teskom mukomjuce objavljena vest pirs trebao zavrsi mevsim pred kraj prelaznog roka zadnji sekund povukla odluka lejkersi gaze ,sport,NA
ma pirs dide seltiksa a mevsima kasno vratio dirk dobili onih utakmica tesno izgubili a podosta dirkendtajnovog povratka igri ovako im serija pobeda,sport,NA
dalas vezao izgubljenih produžetaka zaredom verujem crna serija,sport,NA
negde sredine januara moguće dobru ekipu sklopili sezone dteta ju iskoriste plej ofu,sport,NA
 lejkersa sezone plej ofu prestajem prazim nba,sport,NA
dub lejkersa sezone plej ofu prestajem prazim nba brate ja ti prestaneš pratiš nba pleyoff ostane lejkersa lejkersi playoffa playoff lejkersa ti ženska sisa mart jebenih karanfila nova godina jelke vaskrs farbanja srpska kinematografija lepa sela lepo gore terminator arnolda crna gora mila vukajlija luksa učitelja shvatio poentu,sport,NA
kakav bedak zen master odlazio nikada počišćen eto godina titula poslednjoj sezoni počiste,sport,NA
big trebalo atlanta smith sloze njegovog dolaska boston pri cemu pirs zavrsio mevsimadosta timova ucestvovalo buduci pikovi opticajuali boston rasplozen utrapi pirsasto po apsurdno denver rastura,sport,NA
a cega stopirano l tacno pod utiskom kamenovali rukovodstvo kelta trejdovali truta,sport,NA
 pod utiskom kamenovali rukovodstvo kelta trejdovali truta pod dobrim utiskom,sport,NA
 pod utiskom kamenovali rukovodstvo kelta trejdovali truta krenuo ameriku im mamu kapitalističku pičku istina planirao trejduje pirsa nek nasisa kite govno jedno,sport,NA
 paul pierce was nearly a maverick at trade deadlinefbsourcepubv provlacilo po dosta sajtovaforuma eindz kompanija rade dosta cudnih stvaripocevsi allenom spominjan navodno rebilding ekipe kom pirs izjavio ostajati nece sigurno garnet pregovori klipersima nece ostati ekipi ukoliko pirs slucajno trejdovan sledece sezone necemo gledati iste celticse,sport,NA
dippere baci pogled pvt ,sport,NA
 planira jebeni kuban dovodi normalne igrace m,sport,NA
oj majonez im prejak igrač ladno grade tim dirkenštajn zalasku karijere vc najbolja im šansa zabodu nekog dobrog pika sledeće sezone d,sport,NA
jesu hteli trejduju jebiga poštuju ni ikonu kluba bil rasel rekao trejd pirsa veoma glup potez sreća uspeli sklope dogovor ista priča garneta tim garnet ja stopira trejd,sport,NA
pucaju josha smita sledece sezone ce verovatno zavrsiti dzenings izjavio ce karijeru navodno nastaviti sledece sezone mavsima,sport,NA
sasam ti odgovorio brate fakeru boston lode prodao imali pirsove trojke a izgubili alena a teri zamena imali jebenu ikonu kluba ovako najboљe,sport,NA
garnet proveo celu karijeru bostonu strašno trejduju al trejduju pirsa pojeli govno ogromno govno trejduju nek puše prestaću navijam boston ogadi klub kom sportu nepoštovanje prema legendi,sport,NA
ma počiva novim pikovima eventualno dovođenjem igrača srednjih godina mladi igrači tek došli nba idu svojih klubova e trejduju tavki jsmoove takvi igrači a veterani zalasku karijere ikone klubova usta kapitalistička,sport,NA
garnet jede eto igrao minesoti prešao boston osvojio prsten on zakleti kelt on čitavu karijeru glumi,sport,NA
zar čeningsa trebati trejd on ugovor jod jednu sezonu a nekoga osim novickog kim mogli izjednace ponudu,sport,NA
oj majonez kulirate lik a dženings strpjet jednu sezonu slobodan agent doć mavse plus dobar pik eventualni trejd ekipu uguraju playoff,sport,NA
 mejo gotivan vratio dirk gledao nekoliko utakmica karter igrao ,sport,NA
sprcace pirsa garneta im ukaze prilika dovedu dobre igrace ce nositi ekipu narednih nekoliko sezona garnet najavio ce mu zadnje sezonakolena sluze igra nikakvu pomoc ispod kosa sem onih kurcina bassawilkoksa pomalo rukija bass uzeo dobre pare bostona igra pickabila opcija al jeferson dodje pocetku sezone boston medjutim uleteli ovako verovatno uzdajuci zadnji prelazni rok trebao im korektan centar mogli naprave cuda poprosle sezone zamalo izbace majamial ovako tesko urade,sport,NA
 ste videli predpostavљam mamba najboljoj formi poslednjih godina veceras najboљe gleda nalazite najboљe strimove,sport,NA
karter desti igrac igra terijevu ulogu premda navrata podsetio stare dane vins mejo elton kaman morou merion naravno dirk dteta odu plej of,sport,NA
strimovi ,sport,NA
večeras ja vidio zanimljivo gledanje al sutra ćeš imati ranijim terminima ja koristim firstrow sajt gledanje strima,sport,NA
 best nba crossover gifsvriutsmvszvyysxrm nuzloxw zeqxktkdmptfwmfpkzubbxwewxr rhnwqytbetihcmg oće pravi kakvu reakciju d,sport,NA
uuu dugo vido ovakvo rađeњe,sport,NA
 dhbcohe dudjalu lebronovu kitu nervira rekao top commentu lajkova ja lebron prne snimili stavili top ,sport,NA
 odgovorijo ti lik stvarno prdnuo a varežao pakao,sport,NA
napravih rieksn,sport,NA
a jes ja tražio link našo varejao koma d bezderanjamolim napravih rieksn il ja pjan il riekšna ,sport,NA
brale stvarno smorili lebron lebron onosledeci klip lebron runninga sledi lebron walkingpreteruju,sport,NA
 čini dr iggy d viši flouter d leteci iguodala unistio ridnaura,sport,NA
odgledo nekih minuta lejkersi bulsi brajant sekundi kraja izvodi fejdavej igraca naravno promaduje a pricamo organizaciji igre kobi plejmejker a ned bleji jedne strane gleda duradi a inace najboљih organizatora napada toj ligi godina takvom igrom vode cirkus plejofu takvom igrom dobiju metlu nekog,sport,NA
sreta dteta odgledo nekih minuta lejkersi bulsi brajant sekundi kraja izvodi fejdavej igraca naravno promaduje a pricamo organizaciji igre kobi plejmejker a ned bleji jedne strane gleda duradi a inace najboљih organizatora napada toj ligi godina takvom igrom vode cirkus plejofu takvom igrom dobiju metlu nekog kobiša poena asistencija howard odgirao odlično uvaćena klupa odigrala solidno tekme kritikuj im ide,sport,NA
lob city piša po sirotinji im luving this godine deandre dzordan ubio brendona najta rade mađije gleajte highlights obavezno naravno brat čalmers poena rajan srušio portland,sport,NA
greote žao knighta prvo kyrie usro rookie challenge usra ,sport,NA
ja odgovorno tvrdim liga rekla lejkersi moraju uci plej of najpopularnija fransiza svetu liga izgubila veoma veoma para usliinace lejkersi godine sramota kosarku isti sport onicitaj kobi igraju,sport,NA
greote žao knighta prvo kyrie usro rookie challenge usra bolja najtova trojka tablu kajrijev lelemud d,sport,NA
 yyuxdlbi,sport,NA
 љudi odudevљavaju ovim kucaњem čordan grmaљ kila zakucao pleja nižeg dužinu palamara dobrih kila lakdeg kakvo guraњe lejkersa lige spomiњe liga gura ni propustili plej of ak godina onomad dek otidao jutu dobru formu kontinuitetu,sport,NA
 iskreno edin avdić najbolje bosna iznedrila poslednjih nekoliko decenija kakav mag novinarstva,sport,NA
napisah ja ranije upariti њega darenog otkupiti prava nba evroligu svetsko evropsko prvenstvo uživati,sport,NA
kakav šarenac svakom meču deset puta pomenuo jagla srpski zet šarenac šmeka košarkašno znanje meri avdićevim kostićevim npr lik arene mu ime r ume izgovori on odlično znanje svemu sramota nba ovako marginalizovana našim prostorima,sport,NA
kole arene košarkaško znanje hahahhahahahahhahahahahahha šlepa uz avdića retko glup dosadan komentator šarenac bubice tačno al koleta majstor avdić šarenac a dosta znanja treći arene prenosi tekme zove ovi ostali zvuče višković prenosi fudbal tenis transferišu medalju,sport,NA
 npr lik arene mu ime r ume izgovori ovoj zemlji postoje kakvi kriterijumi ovakav lik govornom manom mogao prismrdi televiziji radiju odnosno novinarskim poslovima podrazumevaju glas pola voditelja komentatora prvo odvesti logopeda usta,sport,NA
 dobar svedok d voditeљ emisije svedok ide jednom mesecno rts ja zovem svedok lik kaže l hehehe,sport,NA
kole odličan poznavalac ncaa realno arena najbolje poznavaoce vi nemate arenu uzred krivokapić rts a odličan sportski novinar odlična dikcija znanje pretežno nfl umeren proserava ,sport,NA
kole odličan poznavalac ncaa realno arena najbolje poznavaoce vi nemate arenu prov kolega faksa radi areni dovoljno upoznat tim poznaje radi žalost osim nekih izuzetaka pohvale nekim velikim znanjem a odličan poznavalac sporta čini automatski dobrim sportskim komentatorom,sport,NA
gonzo ok predznanje sportova pratim zameram nesavršenu dikciju nekih novinara kole sasvim korektan novinar svestan parirati avdiću mu odličan komplement generalno problem većine komentatora prenos utakmice smatraju lopta bogdanovića pas muslija novi poeni partizana,sport,NA
 predznanje sportova pratim zameram nesavršenu dikciju nekih novinara ja najvećoj meri posmatram školovao novinara stvari suviše bodu uši tokom prenosa iskreno pratio arenu kratko sbb ja oslanjam prilično priču tog mog ortaka faksa edit tiče koleta lik arene radio košarku sport odbojka godinama radio sos kanalu,sport,NA
ok ja strogo konzument kritički nastrojen osim zasere tokom prenose npr vladimir mijaljević ovoga smeo prići nacionalnoj frekvenciji vidim živ zdrav radi prenose po problem novinar javnog servisa ovakvu skandaloznu stvar reći ostati svom mestu ikakve sankcije ps previše offujemo verujem rekli suštinu problema edit ok kole problem uspeh sasvim korektno snađeš sportu ti nov uspeo prevariti mu opraštam veliki znalac ,sport,NA
 љudi odudevљavaju ovim kucaњem čordan grmaљ kila zakucao pleja nižeg dužinu palamara dobrih kila lakdeg ni ja kapiram grifinovih zakucao perkinsa mozgova,sport,NA
šarenac avdić mađije ostali kenjaju češće kole jebiga šlepa uz edina reče lepo tucani ja ,sport,NA
 realno kole dopunjuje avdica a nekako fonetican glas razliku npr onog viskovica sport kluba bar iritiraali obzirom kakvi komentatori ovih prostoramozemo zaghvaliti areni sastavili napokon mozemo uzivamo dolikuje kosarci,sport,NA
man odusevljavaju lobovima aupovima a inace centri prepickavaju po igri bolji pekovic milijardu puta ostali pocevsi gasolahorfordajefersona,sport,NA
 naravno lob city ekstra im zakucavanja dodavanja a slažem peković bolji gasol generalno jeste sezone a džordana vrti igra ostalih centara lidera,sport,NA
obožavam clipse prizna jordan umije zakuca prvi put nba pogodio šut prošle godine zamisli jebote eo snimak reakcija komentari ,sport,NA
deandre retka lobaњa grifin,sport,NA
bruklin takav tima nenormalno ce prepisati po kim sastanu,sport,NA
 jebu najta ceo dan twitteru deandre a lololo,sport,NA
žao onog knighta jebaše rookie sezoni ni motivišuće jbt a inače fino igra lik,sport,NA
kakvi kreteni ti ameri jebote centar reći mogao druga stvar ol stara nakon tog prolaza kajrija najt dao tricu kajri dao najt vratio jedu plus tih situacija smorio dosade šek meču,sport,NA
 prsli niksi hahahhaa,sport,NA
 fino ,sport,NA
 kreten uzeo sinoc ak suteva ikakvog razloga durant mase rukama trazi loptu ni trejdovati govno alavo vratiti bradu brada ,sport,NA
prije durent hjuston hjuston pusti bradu nazad,sport,NA
 zajebancije rekao svakom slucaju ide dalje ovog imbecila alavog,sport,NA
mislio dobiti faul gluperda nula pleja masu gotivio a manje manje westbrook uzeo šuteva dao poena a durant uzeo šuteva dao poena mrčan pruža štete koristi plej rondo hipotetički govorim razigravao duranta lud on poena po tekmi odrazilo prosjek poena westbrook daje moglo mač dvije oštrice westbrook definitivno najbolje rješenje umjesto vremenom sazrijeva on divlja,sport,NA
 jedina osobina zovu plejmejker najviše drka loptu inače on klasičan sg potrošač lopti,sport,NA
veoma moguce najbolji plejmejker nba trenutno toni parker a recimo istog godista wejd cak mesec mladji najjaci harlem sejk zemehe,sport,NA
ironija harlem shake napravljen dan prije heat otresao timberwolves e just sayin,sport,NA
 reko cdncommediausatodaygameon nikola pekovic ,sport,NA
peković istog grada ja bijelo polje crna gora učestvovao njegovom turniru basketu babića hill godfather prije mjeseci poznajem čoeka,sport,NA
 harlem epic fail d a pustili velikom ekranu pred tekmu majamijem d,sport,NA
veoma moguce najbolji plejmejker nba trenutno toni parker a recimo istog godista wejd cak mesec mladji računamo povređenog ronda cp parker vrh trenutno tiče organizatora igre,sport,NA
jebote rondo cp igraju nekim haos niskim krilom jebanje ,sport,NA
dovoljno polu ekipi d,sport,NA
jebeno plačem ,sport,NA
odličan džaval manje manje pravi sranja najbolje face džordža karla džaval napravi glupost al ovom klipu gore,sport,NA
