post,tema,topic
ja vremena životu bavim konačnim rešenjem lgbt pitanja tookovo l ime sviju nabio ,drustvo,NA
 deserta kantini homofobe,drustvo,NA
ljudi vi ste promašili temu ja početku fino napisao mudrovanja lgbt zajednica stvari predstavljaju porodične vrijednosti ni ni protiv vi ste fokusirali prvi dio priče a drugi bitniji ignorišete okej drugom dijelu priče kaže omogućavanje stabilnih veza zajednica usvajanja djece inkluzivno jedini dio povezati lgbt populacijom kog razloga preovlada stav inkluzivno so be it slučaj drvljenje inkluzivno lgbt populacijom bitno porodične vrijednosti vam pojasnio stvari citiraću uvodni post ostane suština bitna po porodične vrijednosti jesu omogućiti svakome lakše ostvari partnerske bračne veze omogućiti svakome lakše podiže svoju usvojenu djecu povećati dječji dodatak država sufinansirati vrtiće davati bonusi rođeno usvojeno dijete produžiti porodiljsko bolovanje muškarci dobiti određeno odsustvo posla put im rodi dijete širiti svijest tome razvod loš razoran bračne partnere djecu a širu društvenu zajednicu edukovati parove prevazilaze međusobne razmirice očuvanje porodice promoviše vrijednost zašto razvod loš mogao posebno pisati ovdje oduzelo previše prostora promovisati pravednu podjelu poslova domaćinstvu oba partnera jednako rade jednako učestvuju kućnim poslovima žene uglavnom iniciraju razvode a razloga ženskog nezadovoljstva pored svog redovnog posla snose većinu tereta kućnih poslova žena zadovoljnija manje šansa tražiti razvod a manje razvoda zdravije društvo veća šansa povećanje nataliteta ukazati maksimalno poštovanje dati finansijsku potporu višečlanim porodicama omogućiti besplatne udžbenike djeci osnovnim školama besplatan eventualni prevoz škole vakcinisati redovno djecu podmladak stradao morbila kojekakvih drugih čudesa federaciji godine slučajeva rs blizu načine boriti protiv porodičnog nasilja zaštititi žene tome fizički slabije istovremeno prestati praksom automatskog dodijeljivanja djeteta ženi pri razvodu žene vezane djecu znaju im dijete pripasti po automatizmu porazmisliti prije odluče korak razaranja porodice dodijela starateljstva posebno razmatra slučaja slučaja po difoltu pripadne ženi otežati razvod uvesti praksu kojoj država organi predviđeni uvijek prvo naprave ozbiljan pokušaj mirenja odobre razvod širiti uvjerenje idealni materijalni uslovi realno ni ostvarivi preduslov podizanje djece upravo takvih predrasuda ja moram svoj djetetu omogućim ide engleski karate školu programiranja svake godine ljetovanje zimovanje a ja ovom platom mnogi odlučuju jebeni abortus protiv takve predrasude boriti jedino doprinosi tome imamo manje djece a imamo razmažena raditi smanjenju probirljivosti parova težnja savršenstvom ubija pojam muškarce žene muškarci misle nemaju šanse bembare gajbe pločica stomaku a žene misle nemaju šanse napumpanih sisa usana idealne tjelesne težine iskompleksirani češće sami širiti ideju im ok youre ok im good enough youre good enough drugim riječima spustite zemlju ponašajte skladu realnošću mogućnostima generalno rad smanjenju nejednakosti među ljudima ideje naginju socijalizmu poboljšavaju status radnika smanjuju stres poslu izrabljivanje pravednije dijele privredni kolač dobre benefit dvostruk jedne strane smanjenjem nejednakosti smanjuje ekonomska borba opstanak težnja hipergamiji udati oženiti a druge strane manje eksploatatorska poslovna klima omogućava svima vremena posvetiti porodici raditi stvaranju community ja gdje moguće izmišljati ljudi upućeni jedni druge a manje internetu razni kud ovi sekcije klubovi udruženja organizacije širiti ljudi upoznavali oslanjali jedni druge a odgovore im servira gugl,drustvo,NA
najsmešnija planeta svetu,drustvo,NA
 živimo normalnom svetu dečko tuži sumnjam prilikom potpisivanja ugovora stajali uslovi tipa klub podržava pedere kakvo protivljenje tome dovešće kazne im iscedi poslednju pedersku kintu kase nek podržavaju koga ,drustvo,NA
alo ljudi pederi tema skraćena verzija dužeg objašnjenja ostalo prethodnoj stranici,drustvo,NA
ajde jovo prva stavka listi stavio osporavati lgbt populaciji prava kreno ukidanja izbirljivosti real dira pitam ja ,drustvo,NA
 ideje naginju socijalizmu poboljšavaju status radnika smanjuju stres poslu izrabljivanje pravednije dijele privredni kolač dobre ,drustvo,NA
alo ljudi pederi tema skraćena verzija dužeg objašnjenja ostalo prethodnoj stranici tema al usko povezani temom generalno pojave nametnute popularizacije lgtvb agende zadnjih godina termin porodične vrednosti bukv ni postojao silom prilika nastao protivuteža pederlucima,drustvo,NA
 postojao trebao postoji ja tvrdim ekonomska nejednakost komparativno ekonomsko slabljenje muškaraca izrabljivanje radnika preskupe nekretnine uvijek sukob između tradicionalnih shvatanja praktičnih potreba pitanju podjela poslova porodici češći razvodi ugrožavaju porodicu lgbt populacija njena prava užasno uništava porodicu jeste screen time društvene mreže generalno činjenica ljudi zalijepljeni ekrane umjesto budu upućeni jedni druge tome dodaš same društvene mreže pornografiju tek vidiš kolikom sosu,drustvo,NA
pederi tema ukaže izabrani nekakav žrtveni jarac dežurni krivac koga svaliti krivicu redu savremenim društvom međuljudskim odnosima muško ženskim odnosima,drustvo,NA
 slično onoj temi vučić kriv pederi krivi buljiš telefon umjesto provodiš vrijeme članovima porodice pederi krivi drkaš pornhub a ti digne ženom pederi krivi iskompleksirana odnosi oba pola pederi krivi crknut poslije posla ti ni čega pederi krivi stan košta evra po kvadratu pederi krivi misliš moraš stambeno obezbijeđen pokušao pederi krivi misliš ružna napumpanih usana silikona pederi krivi znaš kuvaš pederi krivi gomilaš prljavo suđe ti žena nogu dosadi itb,drustvo,NA
hahah nova t zavere krivi pederi,drustvo,NA
 gomilaš prljavo suđe ti žena nogu dosadi ni zenis startu osim mejmun,drustvo,NA
ma gejstina margini neprimetna nikakav problem predstavlja nikome,drustvo,NA
 slažem galantnim,drustvo,NA
veci problem cena grafickih pljune bar evrica pristojnu dokle jbt okrenimo resavanju pravih problema,drustvo,NA
bukv cak svijetu uvijek nigdje sretao pedere kamari onako berlinu amsterdamu vidiš hordu pedera mjesta kuda kretao takoreci po pederskim sokacima a ovako inace premalo pedera nikome stvaraju problem npr prevaranata majku rodjenu zavrnuli a vještije skrivaju pederčina ti prodaju priču ranu previješ mrš majku ti licimursku nemam milosti prema takvim zlikovcima,drustvo,NA
 jbt kakvu tranziciju jednom postu bacio pozavidi atomski miš,drustvo,NA
 pare jovoru roditelji zvaničnici komunističke partije dobili pe šes stanova bijeljini,drustvo,NA
 izuzmeš paradiranje klasična demostracija sile vrlo ljigav pristup ubacivanje gej momenata crtaće nisko nemam reči mogao opišem ispirati deci mozak normalno jednog dana porastu mislila normalno rangu pravljenja hitler jugenda,drustvo,NA
ubacivanje gej momenata crtaće posto gorivo alert,drustvo,NA
 gura promociju kraju krajeva menscini veze sorosem vucela teo stopira paradu kakvi prijatelj hil dao odrzi bajo,drustvo,NA
cara™ posto gorivo alert graficke,drustvo,NA
henzo bastovo jovura osim stanove ,drustvo,NA
 jedina stvar gora komunjare uhlebio ispran mozak zapravo poverovao chupri,drustvo,NA
kontam hejt komunizam valjao propao ja propagiram komunizam socijaldemokratija welfare state po uzoru skandinavske zemlje njemačku svakako eksploatatorskog neoliberalizma vlada poslednje vrijeme uništava društvo woke pokret po neoliberalni trojanski konj kapitalisti uvalili ljevici time bavila a položajem radnika sindikatima nejednakostima društvu,drustvo,NA
 budemo njemačka švedska uopšte nemaju problema određenom etničkom skupinom im usrala državu živote,drustvo,NA
pitanje migranata jedno a prava radnika sasvim drugo a osim im turčin usro život tačno nijemci šveđani sasvim lijepo žive tim migrantima moraš naći nekog krivca nezadovoljan životom širom otvoriti vrata svima sasvim legitimno država selektivna nekoj mjeri primljen smije diskriminisan,drustvo,NA
nijemci šveđani sasvim lijepo žive tim migrantima ,drustvo,NA
nijemci šveđani sasvim lijepo žive tim migrantima radio nemcima svedjanima obe drzave tvrdim apsolutno netacno jovo tvoji grafici statistike citas vele drugo veruj svom anonimno virtuelnom bratu programeru zive lijepo bogu edit pevaju veseli srpski rode,drustvo,NA
 svicu valja pitati celta norvesku dansku finsu moguce vlada harmonijai arija nebeska,drustvo,NA
 loše tim njemačkama zašto naši jure ti migranti smetaju klausu hansu smetaju draganu petru,drustvo,NA
 dragi jovore para kažeš islam bolji pravoslavlja bosanci poturčili odgovor isti ja jurim niđe,drustvo,NA
moguce jure stanje bosnama srbijama x gore migranti smetaju draganu petru istim govnima muhamed osman razumeo deo gle dozivaju sirene odiseja ,drustvo,NA
lol presrecni ovi domicilni kojekakvim turdzanima kamenofilima skinu sesir monokl uljudno pozovu ukucu,drustvo,NA
 kontam ja vidiš ulici idu ti živce čista netolerancija remete ti komfor ugrožavaju realno moglo realno ugrožavanje fizički napadaju nijemce norvežane kradu vandalizuju po gradovima tipa stvarno značajan broj domaćeg stanovništva naći posao sumnjam uglavnom rade krš poslove švabo svakako htio raditi nekoj mjeri dosta niža pažnje tome pridaje osnova netolerancija realna prijetnja duži rok značajno mijenja demografija smatra njemačka ostati bijela mu svakako sviđati realno nekih racionalnih argumenata mogli opravdati takav stav jedno želje a drugo stanje terenu ti ljudima zabraniti razmnožavaju niti postoji ikoje moralno načelo opravdalo protjerivanje gore graniči rasizmom etničkim čišćenjem genocidnom namjerom dakle im smetalo brojem trebali ranije tome misliti pooštre uslove prijem ljudi tretiraju drugi građanin diskriminacije,drustvo,NA
uljudno pozovu ukucu upravo ,drustvo,NA
e a skontati umjesto nacija gastarbajtera empatiziramo osmanima hasanima idu trbuhom kruhom švabiju marko jovan osjećamo empatiju prema nekom klausu kome smeta jovan hasan mu vjerovatno smeta hasan,drustvo,NA
ti ljudima zabraniti razmnožavaju niti postoji ikoje moralno načelo opravdalo protjerivanje gore ma jasno vrv stvarno nece doci tipa stvarno značajan broj domaćeg stanovništva naći posao sumnjam uglavnom rade krš poslove švabo svakako htio raditi lepo poentirao proteraju kukali vrate rade svabo nece lijepo zive sig fazonu trpe moraju animozitet ocigledan vrv ce ostati auslander raus pesmama prodje vikend cisti po ulicama nemci viked iseru mrtvu pijani,drustvo,NA
 ce ciscenjem moci resavati kosto radilo nemodz prirodno stanje stvari nemce pogazila merkolova miljardama mejmuna čuj svabo srecan prica jovor spiku vidi lepo hajde volimo,drustvo,NA
 trg berlinu ce nazvati po prvom migrantu dosao resava stvar,drustvo,NA
zar sand nigga nozem pośjeka silan narod po nemackama dana protest miran,drustvo,NA
daj jovo prestani jesti zivis negdje ispod kamena bukvalno dva dana sastaviti po vijestima migrant balijander klaosilovaopljackaopalio po nekoj evropskoj prestonici cak najwoke najveci apologisti tvrde takvi usudjuju tvrde desava uopste,drustvo,NA
kazu prvih mesec dva pojavis po zapadima bukv domaci sofer autobusa kate vidi prvo ti lepo stane izadje busa lepo uvede unutra rukicu popusi ti nekako ide,drustvo,NA
migrant balijander klaosilovaopljackaopalio problem kriminalcima delikventima a migrantima policija tim bavi migrant stavlja bolji ni gori položaj nijemca radio iste gadosti domaćih nasilnika svašta rade tretirati tamnopute govno govno rase,drustvo,NA
jovo tebra prestani braniš migrante ti ljudi valjaju rođena zemlja odrekla,drustvo,NA
 statistički vjerujem među migrantima među crncima takvim stvarima razračunavati slučaja slučaja a jebat migrante bolid među napravio,drustvo,NA
migranti valjaju otac ,drustvo,NA
first they came socialists did speak out because was a socialist then they came trade unionists did speak out because was a trade unionist then they came jews did speak out because was a jew then they came there was no left speak aktuelno umjesto socialists jews trade unionist možete staviti migrante pedere ,drustvo,NA
steta republika srpska primamljiva destinacija kultural enricere,drustvo,NA
kuku jovo a zamisli ti sin zavrsi migrantom gejom moras njim stoni promrljao bradu kuku pocinjem jovu zamisljam ned flandersa obj,drustvo,NA
pocinjem jovu zamisljam ned flandersa obj hahahah najjace mu sinovi rod tod postanu gejevi odrastu epizoda,drustvo,NA
haahha,drustvo,NA
zavisi kakav dečko bolid vršio pritisak razjebe normala drago stvar mu ja remetio život eno ti galeba nikačevića mu fali on peder kakve veze ti kontaš testiraš odan principima ćeš iskombinovati nekih nepoželjnih atributa nekako međusobno povećavaju kombinaciji,drustvo,NA
 kosmololitizam nikom doneo,drustvo,NA
 skoro jace teme zajebavanja ,drustvo,NA
 ti kontaš testiraš odan principima ćeš iskombinovati nekih nepoželjnih atributa nekako međusobno povećavaju kombinaciji naravno povecavaju udobnosti svog doma tripujes veliko covekoljublje bukv prvi nerodjeni sin nalupa sutra vidi baljezgao ,drustvo,NA
zavisi kakav dečko bolid vršio pritisak razjebe normala drago stvar mu ja remetio život ok migrant integrisao drustvo hoce radi zivi normalno tipa random turcinkurd dosao pravi kebabdoner ge ozenio nemicu rec random parazitu dosao vreme merkelove zivi socijali a slobodno vreme gleda koga ce izbode siluje nekom haustoru nazalost ce vecina ispastati manjine auslender raus intensifajs,drustvo,NA
ahahah galeb a cek odakle galen podrijetlom ok bjelopavlica covek dosao srb zasto,drustvo,NA
galeb nie peder vadi loma peder,drustvo,NA
de jova uopste cuo ovog galeba odakle izvukao prvi put cujuem lika,drustvo,NA
a cek odakle galen podrijetlom pergama grada,drustvo,NA
galebgolub,drustvo,NA
 pergama grada txn info znao,drustvo,NA
 elddbdbbdbdbdddbdbadbddbdbdbdb prvorođeni sin prvorođenog sina,drustvo,NA
eee jovo kom filmu ti zivis cutii budi srecan zatucano koherentno drustvo krenu raznorazni mejmuni ti mile setices ovi reci elddbdbbdbdbdddbd sace setio ovog mtvija,drustvo,NA
galeb somalije smole nevaljalce,drustvo,NA
a jes mu migrant primer rodio bg imucnog diplomate majke srpkinje skauz,drustvo,NA
 iskreno migranti migranti smetaju smetalo naseli ovdje svakakva žgadija dođe legalno papirima prođe proceduru no problem a ovi dolazili masovno ikakvih papira procedure problematično nužno lošiji ovih papirima iskontrolisati prosto znaš kakvi superiška a potencijalni teroristi vrijeme onog rata siriji donekle opravdano primati takve ljude humanitarnih razloga stvarno a drugačija situacija imati umu ljudi bukvalno rizikuje svoj život a mnogi poginu svake godine sredozemlju pokušavajući dokopati lampeduze dalje italije ogroman broj svake godine udavi dođu živi evrope ljude velika muka natjerala rizikuju po humano ljude takav rizik upustili vraćati nazad druge strane ostale ilegalce idu manje rizičnim putevima vratiti pokušavaju ući protuzakonito tiče legalnih migranata gdje provjereno prošli proceduru ok nemam protiv njihovog dolaska lažemo nastojao finjaka privučem migrante hrišćanskog porijekla uklopiti našu civilizaciju apriori odbijao ni muslimane,drustvo,NA
