"post","tema"
"Avvl kupi brt neki nebo plavi C3 ko svako bejzik žensko pa idi s drugaricama malo provozaj se do vrnjačke banje npr, lepše ćeš se osećati","umetnost"
"dobro brt, aj malo da izbalansiram vukajliju:

nije losa poezija uopste. fina tehnika, reci itditd. ali kao i svaka pesma koja u meni ne izazove mrc emocije, izgleda lose (to je ovo sto ti pricaju ovde pateticno itd). ne postoji pesma na svetu kolko god da je pesnik dobar ili los koja ako ne izazove bilo kakvu emociju kod citaoca moze da bude dobra, jer golo je. nema tu nekog zapleta, price, stagod da moze da nadoknadi to.

trebas jos da zivis i da pises iskreno o stvarima da bi pisala dobru poeziju. tisine meni izgledaju kao nesto sto bi trebalo da prenese neki bol ili ne znam (kazem, nije prenelo meni), ali nije iskrena. sto je dobro, nema potrebe da budes emotivni raspad da bi bio pesnik, ustvari to i ne mozes da budes ako si depresivan i u kurcu, trebas da pises o stvarima koje zivis, a ako ne zivis nemas o cemu da pises.

prva ti je zato bolja, iako i dalje po meni nije 100% iskrena. zenska, vukajlija nece to da razume iz ociglednog razloga, ali bolja. 

vukajlija.","umetnost"
"jebem ga, jedna od najboljih pesama na svetu pise o tome kako je seljak bacio stence posto ih ima puno. tema ne mora da bude kompleksna da izazove kompleksno osecanje. 

eto, moj laicki fidbak, ako si ga trazila na vukajliji.","umetnost"
"BALADA OBEŠENIH

Čujte me braćo, vi sutrašnji ljudi,
Milostivo srce imajte za nas,
Jer praštajuć nama ovaj život hudi,
Bog i duši vašoj podariće spas.
Gledajte, visimo šestorica nas:
Naše gojno meso, avaj, sada gde je?
Trulo i proždrano odavno već sve je,
A prah i pepeo biće naše kosti.
Stoga nek zlu našem niko se ne smeje,
Već molite Boga da nam dušu prosti!

Ako vas zovemo, vi se ne gnušajte,
Što nas pravda smače radi dela zlih,
Jer svi ljudi nisu jednaki, to znajte,
I geše jer pamet luda je u njih:
Zato molite se u ovaj čas tih
Skrušeno svi sinu Marijinom sjajnom
Da nas štiti svojom milošću beskrajnom,
A da nas sačuva od paklenih zlosti.
Mrtvi smo, mir dajte našem telu vajnom
I molite Boga da nam grehe prosti!

Ispirala kiša nas je mnoge dane,
I spržio sunca žestokoga plam:
Oči su nam kljunom iskljuvale vrane
Iščupale bradu i obrva pram.
Nikad, nikad vetar mira ne da nam,
Već nas po svom ćefu ljulja na sve strane,
Čas tamo čas amo, kao suve grane,
A ko naprstak ptice će nas izbosti.
Nek se svako našeg života okane
I molite Boga da nam grehe prosti!

Hriste, čija milost celim svetom vlada,
Sačuvaj nas grešne od ognjenog ada:
Nit smo mu dužnici niti radi gosti.
Ne smejte se, braćo, radi naših jada
Već molite Boga da nam grehe prosti!

Fransoa Vinjon, 14ineka","umetnost"
"Inače zbog ove pesme su ga, koliko se sećam, poštedeli vešala.","umetnost"
"Hvala Celt. Ne ljutim se. Nisam dobro.
Hvala.
Inače moja najdraža pesma i pesma nad pesmama za mene je Plava grobnica. 
Kažem da sam izbacila smeće. I to jeste tako.
Hvala i budite dobro.","umetnost"
"Avvl kupi brt neki nebo plavi C3 ko svako bejzik žensko pa idi s drugaricama malo provozaj se do vrnjačke banje npr, lepše ćeš se osećati

I ovo je tačno. Hvala.","umetnost"
"Ajde ne smaraj vise","umetnost"
"Primljeno k znanju. Vaša želja za mene je zapovest.","umetnost"
"Sve sam u pravu. Zato me i mrzite.

Aleksandar Vučić","umetnost"
"Dovedi neku drugaricu da ti ne bude dosadno na forumu Avvl","umetnost"
"Sve sam u pravu. Zato me i mrzite.
Aleksandar Vučić

buahhaahahahahah umirem hahahahahah","umetnost"
"Jbt s kim me uporedi, kakva blamaža, a jesam bolesna, seme mi poremećeno... :) hahahaahha Ćorkan","umetnost"
"Sta bolesna? Poremecena.","umetnost"
"Moja stvar. Je l' te ugrožavam? Ne. :)","umetnost"
"Zima je, vetar duva
Jeli smo grah
I sad nam se puva

Siti ležimo
Horski prdimo

Zagrljeni jedne noći hladne
Grejemo se uz prdeže gadne","umetnost"
"Da pisamo samo nekad se dignemo,
Ljubav vodimo da siptare stignemo","umetnost"
"Pusite mi ga,
svi prisutni

Slobodna rima","umetnost"
"Tamni vilajet  - Branko Miljković

Tuđom su pesmom očarani. Teška
Neverstva kriju u srcu što strepi:
Slavuje stranputica. Sunce je greška
Praćena viđenim užasima slepim.
Noć umesto oka lukava vatra nudi.
Al stoje kužni u istrošenom vazduhu
I slede vidljivost različito ljudi.
Ponor sumnja u njih jer ih ispunjava;
Samo su slabi izvan opasnosti.
U zločin je umešan i onaj ko spava.
Nikoga nema da jakima oprosti
Što siđoše u tamni vilajet i zlato
Koje se ne može uzeti otkriše.
Što god da činiš zlo činiš jer blato
Iz toga podzemlja slavno je sve više.","umetnost"
"Da pisamo samo nekad se dignemo,
Ljubav vodimo da siptare stignemo

Predivno, dirnut sam, odma u čitanke","umetnost"
"Tamni vilajet - Branko Miljković

Tuđom su pesmom očarani. Teška
Neverstva kriju u srcu što strepi:
Slavuje stranputica. Sunce je greška
Praćena viđenim užasima slepim.
Noć umesto oka lukava vatra nudi.
Al stoje kužni u istrošenom vazduhu
I slede vidljivost različito ljudi.
Ponor sumnja u njih jer ih ispunjava;
Samo su slabi izvan opasnosti.
U zločin je umešan i onaj ko spava.
Nikoga nema da jakima oprosti
Što siđoše u tamni vilajet i zlato
Koje se ne može uzeti otkriše.
Što god da činiš zlo činiš jer blato
Iz toga podzemlja slavno je sve više.

Ovu temu je obradio Don Miguel Ruiz u knjizi Četiri sporazuma.","umetnost"
"Pustio sam vodu
I krenuli su talasi
Mislim se: Ma jedno puštanje sve odnosi
Kad gle čuda neće ono niđe
I posle tri cunamija
Neće u odvod da siđe
Četke nema
Šta da radim
Da ga vadim il ne vadim
Hladne glave
Stavih rukavice
I uzeh u šaku te bacih s terase
Međ neoprezne gradske mase
Hedšot s trećeg sprata
Razmaza mu se od čela do vrata","umetnost"
"https://youtu.be/GsFkrbLl0tQ","umetnost"
"Pohvala svetu - Branko Miljković

Ne napuštaj me svete
ne idi naivna lasto

Ne povredite zemlju
Ne dirajte vazduh
Ne učinite nikakvo zlo vodi
Ne posvađajte me sa vatrom
pustite me da koračam
Prema sebi kao prema svome cilju

Pustite me da govorim vodi
Da govorim zemlji
I ptici koja živi od vazduha
Glas moj ispružen kao živac
Pustite me da govorim
Dok ima vatre u meni
Možda ćemo jednom moći
Da to što kažemo dodirnemo rukama

Ne napuštaj me svete
Ne idi naivna lasto","umetnost"
"Povratak Vuka za 25,24,23...","umetnost"
"Možete svi da ga duvate. Ovde sam zbog sebe. A Vuk ga je oduvao. Vratio se ili ne.","umetnost"
"Dobro veče mlada damo. Ostavite te bezveznjakoviće i dodjite u ruke pravom ljubavniku","umetnost"
"a možeš i bohoru.","umetnost"
"Taman posla. Godinu se ipak važne.","umetnost"
"Napisao sam krvlju na zidu","umetnost"
"Ima ovde još autorki.","umetnost"
"прво ме очарале, па ме разочарале
те твоје зелене очи неверне
стално су ме варале и бол су ми стварале
те твоје зелене очи неверне

Шарл Бодлер","umetnost"
"INVICTUS

Out of the night that covers me
Black as the pit from pole to pole,
I thank whatever gods may be
For my unconquerable soul.

In the fell clutch of circumstance,
I have not winced nor cried aloud.
Under the bludgeonings of chance
My head is bloody, but unbowed.

Beyond this place of wrath and tears
Looms but the Horror of the shade,
And yet the menace of the years
Finds, and shall find, me unafraid.

It matters not how strait the gate,
How charged with punishments the scroll,
I am the master of my fate
I am the captain of my soul.

                                           William Ernest Henley","umetnost"
"Bosanska ljubavna poezija

 Vjetar duva,

šljive otpadaju

trule šljive muve spopadaju.

Krmci jedu da ne propadaju,

tvoje mi se oči dopadaju.

Tvoje oči ko farovi Fiće

ti si moje omiljeno biće.

Sunce je raspizdilo svoje zrake,

vrapci se deru ko konji,

mene piči depresija,

u duši mi opsesija,

jebo mater ako te ne volim!","umetnost"
"https://voca.ro/1a3AfODOf7Df","umetnost"
"Дивно","umetnost"
"Joj, baš se stidim... Hah. :D","umetnost"
"Čega se stidiš? Imaš baš nekako jasan glas. Dobra dikcija.","umetnost"
"Ma šalim se bre. 
Uživam da radim to. Nije da me zanima baš ko šta misli. Jednostavno volim. U opisu teme nije nigde navedeno da mora da bude pisana forma...","umetnost"
"https://youtu.be/PrxDhuDILN4","umetnost"
"Hahahahahhha ja sam Seka Sabljić u insertu.","umetnost"
"Hahahah a Toma je Milica","umetnost"
"Izgleda da svi cirkaju nešto večeras. Samo sam ja čista i najbolesnija. :D","umetnost"
"Nisi jedina. Hese skoro pa omiljeni pisac, skoro sam procitao Igru staklenih perli, dugo se snebivao zbog obima, sad vec jedva cekam da prodje malo vremena dok mi izbledi iz secanja da je citam opet","umetnost"
"Je l se drogiro ko vcrs","umetnost"
"д и в н о","umetnost"
"Nisi jedina. Hese skoro pa omiljeni pisac, skoro sam procitao Igru staklenih perli, dugo se snebivao zbog obima, sad vec jedva cekam da prodje malo vremena dok mi izbledi iz secanja da je citam opet

Hese je moj najdraži pisac. Drago mi je da voliš da ga čitaš. U svojim knjigama od njega podvukla sam i papirnatim bukmarkerima ispisala svoja tumačenja najupečatljivijih delova svake knjige. Ima ih dosta, po meni barem. Uvek se pitam da li nešto propuštam od značaja i vraćam se...
Dugujem ti izvinjenje za moje prethodno ponašanje ... Mislim da sam te u par navrata i uvredila svojim nekim odvratnim gnevom ... koji sejem okolo. Izvinjavam se, ako je to ikako moguće naravno. 
Odličan si autor, poznat od ranije meni, i ne znam kako nisam ni shvatila da si Apofis... Izvinjavam se još jednom.","umetnost"
"Prepoznam svoja neka razmisljanja dosta puta u njegovim knjigama, a pritome dodjem i do nekih novih. Inace, zanimljvost, dok sam citao Igru perli ucinilo mi se kao da tu ima dosta Jungovog uticaja. Proguglam, saznam da su Hese i Jung bili veliki prijatelji, posle primetim kod mene na polici njihove knjige stoje jedne uz druge, kao da sam vec znao. Tako da, preporuka za bolje razumevanje Hesea, procitati i nesto od Junga, posebno o procesu individuacije i integraciji senke.
 Jesi, ali ne licno i nezavisno od toga ko sam ja (ne smatram da zavredjujem neku reputaciju, niti ocekujem da se bilo ko prema meni unapred ophodi ovako ili onako), vec zato sto takva drama nije potrebna, ni tebi, a ni nama, treba ocuvati vukajliju kao kul mesto za ljude da pobegnu od svakodnevnih bezvezotina. Ali sve ok, izvinjenje prihvaceno, idemo dalje.","umetnost"
":) Čitala sam i Junga. Imam zapravo Čovek i njegovi simboli. 
S tim što Hesea volim negde od sredine srednje škole i to sirovo čitanje mi je bilo najfascinantnije ipak. Stepski vuk je najviše prožet tom senkom. I omiljena knjiga, koju od svih izdvajam. Negde je u noj ponajviše mene ...

Da li sam ubio sunce? Da li je uginulo srce svega živog? Je li to prodirala samrtna hladnoća Svemira?... :)","umetnost"
"U samrtnoj hladnoci svemira,
gde obituju cestice cudne, 
pametni kazu da nista ne postoji, 
da nista nije stalno, sve se rusi,
jedino ostaje svemirska konstanta,
bergas vintertom kurca pusi.","umetnost"
"Meni su sada Perle omiljena, pre toga je bio Narcis i Zlatousti, nju sam davno citao i jos mi je svez osecaj odusevljenja kada sam zavrsio. Sa Sidartom i Stepskim vukom sam zavoleo Hesea, iako u vreme citanja nisam izvukao pojedine sustinski bitne zakljucke, vec tek kasnije, tako da je i preporucljivo navracati se na njegove knjige.  Jeste, Stepski vuk je cista senka na delu :)","umetnost"
"Sve su mu knjige dobre. I verujem da dok je pisao uopšte nije radio na pisanju. Sve je to njemu vrlo spontano i sve je to on.
Volim Demijana. Jednim delom i zato što je manjeg obima. Kraće reći a majstorski je zapravo umetnost daleko veća od jedne teme razuđene na tomove. Kada pišu obimne knjige pisci nisu ni svesni da neretko prave digresije i to umanjuje kvalitet i užitak. Volim ozbiljno i duboko štivo ali ne nužno i obimno.","umetnost"
"Hajmo jos jednu recitaciju za laku noc","umetnost"
"recitaciju

??!!! Kako znaš da recitujem a ne čitam iz knjige?!!","umetnost"
"Pretpostavio sam","umetnost"
"... Pa bravo. Mislim... Dobra ti je intuicija.","umetnost"
"meni nije jasno kako bilo kome ko je ljubitelj hesea demijan nije najdraza knjiga
mene je impresionirao, a ja prezirem citanje","umetnost"
"Kulturno-umetnicki program “laku noć Vukajlijaši”","umetnost"
"Zapisi iz podzemlja Dostojevskog najbolji primer kako kratka knjiga moze da bude raspamecivanje. Dobar je i Demijan, sve su dobre, stvar nijansi, licnog ukusa i iskustva je koja je najbolja","umetnost"
"Pokušao sam sa stepskim vukom dao sam mu šansu ali jednostavno nije za mene, ne rade me ti nemački pisci uopšte, mislim da imam duboko gađenje prema svakom ko ima išta germansko u sebi i ne mogu da ostvarim nikakav vid empatije niti da proživim i osetim to o čemu oni pišu. Isti osećaj sam imao i sa Remarkom i njegovim sranjima iz prvog sveckog rata. To mora da je neka praiskonska staroslovenska nepodnošljivost prema njima. Nemci su mi, pogodićete, pushili gowno.","umetnost"
"meni nije jasno kako bilo kome ko je ljubitelj hesea demijan nije najdraza knjiga
mene je impresionirao, a ja prezirem citanje

Eto, meni jeste. Ne samo od Hesea nego od celokupnih sranja koja sam morala da pročitam ikada, ili od kojih nisam. Mada mi je Stepski vuk prvenac pa zato. Demijan je vrhunsko delo. :)

Možda kasnije Vuče. Sad prebiram pesme po glavi jer znam ih na hiljade ...","umetnost"
"Smokljo, Hese bas nema nista germansko u sebi, da si rekao Sopenhauer, pa hajd :)","umetnost"
"Hese","umetnost"
"Kako be nema kad se zove H E R M A N N kao izvesni gojazni pilot iz prvog svetskog rata","umetnost"
"porasla si u mojim ocima AvvI ovom izjavom vise nego sto je moguce ikada u tacka Vukovim","umetnost"
"Šmo pročitaj Vuka jednom kasnije. Ja sam ga prvi put takodje batalio posle 25 strana, kasnije sam ga čitao nekoliko puta. Zapravo uzeću ga opet ovih dana verovatno, ovo je vreme za Stepskog vuka, Kaputt itd. Mračno, hladno, vlažno, sumorno...Remarka sam mislim pokušao da čitam i odustao, zajebi. To, Sartr, Zola...Život je suviše kratak.","umetnost"
"porasla si u mojim ocima AvvI ovom izjavom vise nego sto je moguce ikada u tacka Vukovim

Pa hvala. Drago mi je. Usrećila si me. Mnogo više volim poštovanje koje dolazi od žena.","umetnost"
"Kad smo već kod knjiga, sve preporuke kolegama autorima da nabave ovo delo (manje od 200 dinara i ima ih na kupindu gomila), jer je najlepše napisana knjiga koju sam ikada pročitao. 

http://alfaknjizara.rs/knjizara/biografije-memoari-dnevnici-pisma-eseji/zemlja-ljudi-antoan-de-sent-egziperi/

Predivna, na svaki mogući način.","umetnost"
"Sto si me sad uzela usta","umetnost"
"Toma Smor
porasla si u mojim ocima AvvI ovom izjavom vise nego sto je moguce ikada u tacka Vukovim

Neš jebati","umetnost"
"Zapravo uzeću ga opet ovih dana verovatno, ovo je vreme za Stepskog vuka, Kaputt itd. Mračno, hladno, vlažno, sumorno...

Prošao je dan, kao što, eto, dani prolaze. Nekako sam ga proveo...

Kakav izuzetni genije.

Nema Šmokljo u svom pisanju niti jednu jedinu crtu germanske hladnoće i sličnih sranja. Ako nisi - valjalo bi da se oplemeniš njime.","umetnost"
"lol","umetnost"
"Don’t get me wrong, ne smeta mi kad to radis, ali u ovom kontekstu nisam skapirao","umetnost"
"Kako možeš, ti, Melkore, na polici u sobi gde su oni tanjirići na zidu, da nemaš Stepskog vuka ? Kako? Pobogu, zaboga... sve ostalo bi mogao da pobacaš onda. :D Kakvo uzimanje? To se čuva na prestolu police u najvelelepnijem izdanju na plišanom uzglavlju, kao skiptar ili sakralni gral ... Pobogu!","umetnost"
"Challenge: budi autor dr .Vuk i postuj na nekoj temi gde nije postovao ženski autor (IMPOSSIBLE)","umetnost"
"Da Šmo, valjalo bi da se oplemeniš njime.","umetnost"
"Lol pa nisam valjda derpe","umetnost"
"pa gotivis avvi, uzela sam kao merilo za poredjenje","umetnost"
"Don’t get me wrong, ne smeta mi kad to radis, ali u ovom kontekstu nisam skapirao

Pitaš mene ili pitaš Tomu? A i ne trzaj odmah, šta","umetnost"
"Šta da ne trzam hahah ovo se konkretno odnosilo na Tomu","umetnost"
"Stepskog vuka mi redovno uzmu i posle ga ne vrate pa kupim drugog, to je već postalo tradicija. Demijana takodje vredi pročitati, itekako. I Sidartu. Umetnost dokolice je takodje odlična knjiga, Perle nikada nisam mogao da pročitam, suvoparno mi je baš. Narcis i Zlatousti takodje, odustao sam u jednom trenutku. Ali Vuk je posebno delo, da. Trebalo je sjebavati svoj život na svakojake načine 50 godina da bi se napisalo tih 150 strana.

Inače Hese je odrastao u baš drastičnoj porodici koja ga je smestila u neku vrstu doma na prevaspitavanje, kad je imao tipa sedam (ili manje) godina. To je ostavilo jako dubok trag na njega, naravno.","umetnost"
"Ma oplemenjenost mi je na maksimumu melchy nema više mesta","umetnost"
"LOL","umetnost"
"Mnogo propuštaš brate Šmo, Hajnrih Bel je odličan (Mišljenja jednog klovna npr), Limeni Doboš od Gintera Grasa je takodje nešto vrlo posebno. Imale su Švabe svojih dobrih momenata.","umetnost"
