post,tema,topic
creva kadi ponekad setim tren zaљubљen znao doći dan ćed doći stan sećaњe vodi noć rekla upomoć dah zastao zaklao creva ti izvadio krvavo kupatilo creva kadi nož mojim rukama najlepda uspomena najmilija ja htela tvoji delovi tela budu kesama mojim pesmama najmilija usamљen detam gledam drveće prolazim mesto poznato zemљom prekrio put osmehnem noći setim nisi ni strepela creva letela zalepila krvavo kupatilo creva kadi nož mojim rukama najlepda uspomena najmilija ja htela tvoji delovi tela budu kesama mojim pesmama najmilija mrtva vesela vecna besmrtna najmilija sviњa preklana bela mekana najmilija sretned đavola buded gorela seti najdraža goatmare hellspades,umetnost,NA
 fillon exasperated wtf gifgif,umetnost,NA
 bogovima ovom čovjeku ,umetnost,NA
ide pjesma reče sjetim nadjem kažem reče pjesma,umetnost,NA
 ja nemam sreće nek slomi odem zaplakaće oci zelene stignu najveće kletve sudbe proklete nek sija sunce nek oluje nek srude ,umetnost,NA
 majku ti majku ti glupu e ti golmane ti bog mater glupu e jesi glup picka ti materina blesava ti bog majku skini zgola picku materinu niko nek brani ti sunce krvavo,umetnost,NA
vojislav ilić mlađi pesma zove kalifmolim negde nađe hitno,umetnost,NA
 eldadbddbddbdbfdbddbcdbdbadbdbbdbddbddbd ddbb dadbddbcdbdbddb profe,umetnost,NA
 chevu pesma počinje nekako ovako razbole kalif car država nit jede nit pije sav ognju gori a srce mu ledi strašna pesma narudžbinu nigde netua ja nemačkoj ,umetnost,NA
nit jede nit spava,umetnost,NA
košulja razboli kalif car država nit jede nit spava nit legne nit sjedi sav ognju gori srce mu vladao dugo carstvu velikom a nikada dobra učini nikom zlatom srebrom letele mu želje zgrabio bogatstva zeai togod vredi tišemu nosi drugi osiase goli bosi fcaf pade teško boluje najbolje lekare zove čuje moir prektiteda mu leka traže mu ljute muke r pafalfe nbliiže al niko izleči gorko kalif tuži jada ječi smrt očima vidi al jošte uzda bogatstvo daje mu život spase derviš stari najpošlje mu dogje uzdahnu duboko govorit pogje „ kalife smrt gospodar nad svima tvom životu jošte leka nagji tvom carstvu čoveka jednoga sasvim zadovoljna potpuno sretnoga košulju njegovu ti obuci zdrav ćeš odmah spase al potpuno srećan prevari daj obesiti obradova kalif radosti plakd takav lek naći vrlo lako zove pita prve bogataše „nismo nismo srećnil povikaše redom nesreće nezgode pred kalifom uzdišući broje tad po ćelom carstvu razigju sluge al srećnog nagju svuda nagju tuge vraćali niz livade jednog starca duge bele brade po dugoj haljini opaso likom stoji usred polja toljagom velikom niti kape nit obuće dve tri ovce pasu on gleda sluge bile kraj ovčara pitaju on im odgovara „potpuno srećan želim potpuno srećan ja vam velim tad viknuše sluge „daj košulju skini kalifov život lek jedini ovčar svoju dugu haljinu otvori „ja košulje nemam tiho progovori,umetnost,NA
 nadam kasno slova sjebana ,umetnost,NA
chevulegendonaklon poda ♥,umetnost,NA
hehe ma frke čega ti pokušavam povežem glavi pesma dirigent narudžbina nemačka hitno tripujem sutra nekom šatoru prebogat gastos ženi svoga sina iznajmio ceo filharmonijski orkestar regrutovao uradiš aranžmane srpskih romantičara kasnog veka ddd,umetnost,NA
 pvt č ja gospodin ,umetnost,NA
 tripujem sutra nekom šatoru prebogat gastos ženi svoga sina iznajmio ceo filharmonijski orkestar regrutovao uradiš aranžmane srpskih romantičara kasnog veka blizu sutra,umetnost,NA
 mu ljute muke r pafalfe nbliiže ok kraju ublažeal rpafalfe jebemumater,umetnost,NA
 patnje,umetnost,NA
 oblače dobra ideja,umetnost,NA
 susret certuviilić mlađi zvoni žureći stazom kobnoga sela kroz tužna polja zlato žuta ja čuvar lica nevesela umorni najzad sedosmo kraj putatu čekajući dolazak kolau suhoj travi ćutasmo dvojeon žilav snažan ja slab pun bolasvaki misli utonuo svojeni otkud glaska žitne poljane omara julska žestinom pripekla a krv skorašnje rane kaplja kapljom lagano teklasumnje molbe gnjev nemirnu radost   gledo tami sobom  jednu bujnu verolomnu mladost početu pesmom završenu grobompa sanjah lepo doba sretno  smehu detinjskoj šali išli duž reke kroz polje cvetno crvene bulke šančevima braligde dani časovi mili  šetnji šumicu zašli  jedno drugo tobož izgubili  uz klicanje našlikad sav zbunjen mukom skrivo  spazi dršće ruka  uz put nevešto vezivo smakčutu svilnu vrpcu struka trenuci glasno divih blistavoj draži njenih sitnih zubi  cvetak mirisaše živi a slavuj cvrkutaše ljubi ljubavi srećo kojom život sladih šumarci staze obrasle cveću vi pratioci mojih dana mladih  ja imati nećune slatkih iluzija   čovek znade sred zemnog dola najveća sreća slasti najviše postaju izvor najdubljega bolaa sunce žeže spavaju dolinetegobne snove priroda snuje  času mrtve tišine dosadni cvrčak odnekud čujei gle čuvar skide kapu glave kud misli daleko odnose  slušaš brate upitah pun strave a on reče zvoni nosene pitah uzdano  strela kroz prsa probola ležah mrtav a zatim lagano  dva čuvara uđosmo kolai tad dusi juriti uzesmo  mostova brda dolina  divljem trku pred veče besmo pod kršnim rtnjem slikom ispolinapa napred vozar ludo uzmahujei bičem šiba znojnu kljusad goni stražari ćute ah l čujekako odnekud zvoni zvoni zvoni znao znao sreća odleti  prah zlatan leptirovih krilai radost neverna druga namah prođe  ja dobru hladan bivo  cveće pevajući brao  pun milja život uživo  znao  znao ćeš brzo ispit čašu sudbine ti klete  ćeš mladost sahraniti zlatnu  dnu reke milo dete igraj pevaj razdragan čio bog dečji život dao  dan govorio  znao  znao grob sveti  kazna po zasluzi stroga  namenjena tvom bezbrižnom ocu udaljenom gospoda boga trgo tvog života  pun vere pred višnjeg pao  izlišnom tvoju smrt učinim  znao komad hleba novembarska studen huči drim noćii jata vrana kruže visini mlad konjanik ostavljen moći leži ukraj puta vrhu planini polusmrznut gladan usred snega ladna bespomoćno čeka smrt pokosiiz snega mu viri ruka jadnako koru hleba umirući prosi ratnici junaci pratnji kobnoj koračaju teško beskrajnom nizu snuždeni mračni tišini grobnoj  prođe sasvim blizu  mladića on uzbuđen stade dva put sumnji tužno glavom man’ sinko hleba reče mu dadepa većma snužden prođe polagano  sneg albanski provejava lako zavejani dečko usred snega gusta drži hleb ruci počiva  nemoćan ruku prinese usta ratnici promiču čuje glasakgaze senke sumornog likaopet zastade časak  kraj puta zgrčenog vojnika iznuren gladi bliže puta siđe pred okom mu trepti crven roj svetlaca gle mrtvog vojnika pomisli priđe hajd uzmem hleba ruke mrtvaca  segnu al mrtvac stište komad brže  prošapta tužno diraj rode posramljen ratnik oparen trže  rekav oprosti vojnicima ode  njin korak leš beleži  zvezde trepte albanskom nebu osmehnuti dečko dalje leži  umire pogledom hlebu konji junaci po ciči hladnoći prolaze kraj momka vrhu planini sneg veje veje huči drim noći  gavrani gladni grakću visini,umetnost,NA
divna tema omiљena jovana ducića zalazak sunca zalazak sunca jod bakreno nebo raspaљeno sija reka krvava vecerњeg žara jod podmukli požar izbija iza crne dume starih cetinara negde daљini cuje hukti vodenicki tocak promuknutim glasom dim plamen žderu nebo bukti a vodeno cveće spava nad talasom jedno vece cini negde daleko triju pri zalasku sunca prvoj tidini blistavoj senci smaragdovih gora bleda cežњa nepoznata žena krunom sjaju sedi misleć tedka beskrajna vecna tuga њena domaku noći tidine tame pred vrtovima okean pruža razleće modro jato galebova kroz bokore mrtvih docvetalih ruža dumori vetar tužnu pesmu snova uprtih zenica prema nebu zlatnom dva giganta sfinksa stražare dokle place a morskim platnom iznemoglo sunce zalazi polako ja kome imena ni lica њene misli ispunio sade vernost zakliњe tih hladnih usnica smrt verne љubavi nade vaj recite ni srce laže ja tad plakô ja vecno plakô utedio ,umetnost,NA
prekrasno ja posvećujem jedno djelo velikog ducića autoru analni osvetnici elem sinu tisućljetne kulture ti znade mreti kraj slomljenog mača poljima rodnim braneći časno kitio cvećem osvajača pevajuć’ mu himne bestidno glasno slobodu večno zakržljala raso ček’ donesu tuđi bajoneti po gorama svojim tuđa stada pas’ dostojno znaš slobodu mreti pokaži redom viteze tvog roda balčakom ruku slomiše ti lance karađorđe tvojega naroda pokaži termopilske klance tuđinskom kamom puzio po blatu krvološtvom zveri pogane hijene mučki udar leđa dao bratu ubio porod utrobi žene bezbrojna groblja zatravio nisi a krvavu kamu nedrima skrivaš vešala starih novi konop visi sumraku uma novog gazdu snivaš branio zemlju nejači kolevke pio krv nevine dece pod znamenjem srama uz ime ustaše stavio hrista slobodu svece bezumlju gledaš nove kame oštrije ljuće ti skuje čiju ćeš pušku obesit rame najbolje ume ti komanduje jovan dučić,umetnost,NA
 pomislio ovu pjesmu iznad prokomentarišem nemoguće postoji dučićevo djelo a jebeni sin,umetnost,NA
romantična atmosfera noć mesec nebu a spratu iznad komšije jebu,umetnost,NA
vidim zvezde mesec nebo sazvežđa svetla daljini noćas al tuđini nedostaju oči duh telo čim setim donji tlak skoči ostao bolelo dalje srce voli emocije predivna sećanja daljine malko leče boli al zaboraviti taslačenja isključujem amsterdam tete stopiraju kraj ceste srce dam iskušenje veliko veoma česte grad prava priča pičaka pleve al ja dalje dane provedene babe keve hotel skup spavao kombiju sanjao zagrljeni hodamo poznatom stazom sna trgnu pendrecima biju komarci slade mojom guzom,umetnost,NA
branko miljković ftw,umetnost,NA
miki miki miki zvoni nokia niki niki niki zove nikolija kažem halo halo bebo halo dalje trezan trezan noćima reci ma bebe ma bebe celu noć dan živimo life bonnie clyde pet dolazim mečki izlazi stana tvojoj adresi crna parkirana bebi ti seksi cela markirana amor bebi pucaju meci pogledi ka a ruci rollie pepsi kaže ajmo apoteci leči usnama amor,umetnost,NA
branko miljković ftw dal nastavim pisanjem,umetnost,NA
skodilac e ti reko caletu kreten mu reko seronja sramota,umetnost,NA
crveni golf juri ka grani zalazak sunca suprotnoj strani čudan početak priče lude ni pisac voljene nacije daleko beži šest dizel poput zveri reži kilometre gazi crve emocije strane vrve daske gas zaboravi film glavnoj ulozi bolji život vozi ti pevamo prozi obećanu zemlju ulazi trećoj nada standardu plati većoj granicu problema prođe ljubazan cilja dođe sunce pesak voda takoreći život sloboda mešalica kvari sliku donosi lovu našem glavnom liku meša beton pravi keš kraju dana peru veš mešalice verna diko voli iko crknu rotor prestade vrti junak prepade smrti rastavi nadi nastavi greškom prst međ’ gole žice stavi vraćaju natrag konzerviranog hladnog mrtvog hteo doneti svojima love a neviđena glupost poruši mu snove imali para ni mu prirede daće budala pare sakrila gaće,umetnost,NA
 usta tijana,umetnost,NA
klecala ispred prokleto mlada usplahirena mirisala mladost proleće kosi plavoj sakrila snove gledala pravo oci onakvu kakvu saњao klecala mirno sekla crnu noć tupim pogledom jedratako pijana jeo usta tijana,umetnost,NA
tin ujević pobratimstvo lica svemiru boj nisi drugih ti nepoznati žive tvojim životom ti bje sni gori istim žarom ljepotom čistotom gordi misli drugima žive prešli iste putove mraku jednako lutali znaku traženja svima jednako dive svakim dijeliš ste isti pamti prastarih vremena ponavljamo veliki čisti djeca znaju ni svojih imena snagu grijehe drugi dijele sni naši sami zajedničkog vrela hrana duše opće zdjele sebični pečat nasred čela stojimo čovjek protiv čovjeka znanju bolji međusobni skupa tmuša a krv poraz svih klanju jedna historija duša strašno reći uho oholosti no vrlo srećno očajničku sreću isti zloći radosti breme kobi počiva pleću ja nekom neznancu zvijezdi dalekoj raspreden a ovdje jednoj niti cvijetu ugaslom razbit svijetu jezdi mojoj ja ja svojeglav ja šiljak vrha žrtvovan masi vasiono ja živim umirem svjema ja bezimeno ustrajem braći,umetnost,NA
uveče zaspiš sutra budiš teku dani okupaš sutra smrdiš teku dani pojedeš sutra svari teku dani popraviš sutra kvari teku dani ponešto počneš ostaviš teku dani nekoga voliš zaboraviš teku dani,umetnost,NA
 cujes brm brm brm znaj ja brm brm brm brm brm brm golf ,umetnost,NA
 palio pola ključa pola brda devojke pamte sedišta tvrda trošio mu sipaš potrošnji lično ti pitaš gas pola dimi pečeš vola prerađeno ulje nečujan muva bajo maščurina dizne čuva tehnički hvališ izdao tome priča limarija krije krađasiguran niko želi stari golf dizel beli suzama pomatraš grajfer grabi tvoju zver shvataš život fer vetar lica suze ti briše nova priča piše zbogom izliju puno ljubavi volje priče brišemo dvoje zbogom lepotanu bele boje,umetnost,NA
 tata meteoropata sparno baca trećeg kata navika pravi probleme cesto sleti nekom teme volimo tatu nadeg kamikazu placemo odvezu lazu leži smiri puste kući kroz prozor viri refren x pevaju deca tata tata zdravo tata putuj tata molim nagiњi kroz prozor culi komunalni policajci zazvonila tri vrata nadoj majci saopdtite svome mužu suroj ptici rec vidoj politici građana živote ugrožava on kvadrata stana cenu snižava a beograd vodi puta dodla prekjuce tri arapa љuta refren x pevaju policajci stradno pogledati jednoga modar plamen suce drugoga živa vatra seva trećega vucića fermani kažu defu joldad stvari sredi deik gadno uvredi shvatili druge mama sobu podrumu sprema uređuje po posledњoj modi a internet savetnik vodi tata lebu vodi vezan zid zarđalim lancem sobom razgovore vodi kroz redetke zareži strancem a mama mu silazi tedi cujemo ozdo krike jake znamo zlobno smedi vrati uza basamake refren x pevaju tata tata zdravo tata jadni tata nećed nagiњatiiii kroz proooozor,umetnost,NA
koga lepe plave oči ,umetnost,NA
 čovek hteo on noćima spava svakodnevno mašta ti meće vidi crkava sreće egzistencija počiva budi dobra njim ,umetnost,NA
 po mom mišljenju jedna najboljih najsnažnijih najekspresivnijih srpskih pesama miloš crnjanski lament nad beogradom jan majen srem paris moji mrtvi drugovi trešnje kini priviđaju ćutim bdim mrem ležim hladan pepelu klada nismo život a ni zvezde čudovišta polipi delfini tumbaju plove jezde urliču „prah pepeo smrt “ a viču rusko „ničevo“ špansko „nada“ ti međutim rasteš uz zornjaču jasnu avalom plavom daljini breg ti treperiš zvezde gasnu topiš sunce led suza lanjski sneg besmisla ni smrti ti sjajiš iskopan stari mač vaskrsne zaigra vrti ponavlja dan detinji plač a glas oči dah upokoje ti ćeš uzeti krilo espanja hvar dobrović mrtvi šeik sahari beli priviđaju utvare vatre var sibe poludeli zinuo peš nismo mladosti moći papagaji čimpanzi neveseli smeju vrište mojoj samoći „leiche leiche leiche“ dere drugi šapće „cadavere treći „leš leš leš“ ti međutim širiš labud krila zaborav dunav savu spavaju ti budiš veselost kikot mom kriku vrisku vapaju crva ni groba ti blistaš kroz suze ljudski smeh orač peva zimsko doba prelivši krv vino novi meh a klone glava budu stali sati ti ćeš poljubiti mati ti prošlost svet mladost ljubavi gondole nebu mljetci priviđate san talas lepi cvet društvu maski po došlo ja ni venecija plavi ruševine aveti stećci ostaju zemlji travi kažu „ leži paša prosjak pas“ a viču francusko „tout passe „prošlo ti medutim stojiš nad širokom rekom nad ravnicom plodnom tvrd uzdignut štit ti pevaš vedro grmljavom dalekom tkaš stoleća munjama svoju nit ljudske tuge ti streljača pogled prav nem ti plač pretvaraš dažd šarene duge a hladiš dalek bor udahnem a dođe čas srce staro stiša bagem pasti kiša ližbua put svet kule vazduhu morskoj peni priviđaju žižak drhće prut prenosi zemlju sne sne sne ni žene ni ljudi živi nemoćne slabe setne seni kažu zveri krivi im život dao šapću „ñao ñao ñao“ „ “ ti međutim dišeš noćnoj tišini zvezda kazuju put suncu san ti slušaš svog srca lupu dubini udara stenom mračni kalemegdan naši boli sitni mravi ti biser suza naših bacaš prah nad zora zaplavi mlad veseo zagledah a umorno srce ućuti spi uzglavlje meko ćeš snu ti finistère njen stas brak poljupci bura silna priviđaju po leptir bulke klas prošlosti slušam njen korak lak ni njen glas nasmejan kormoran divljih crnih krila viče zrak svake sreće tone okean mrmlja reči „tombe“ „sombre“ krešti njino „ombre ombre“ „grob“ „mrak“ ti međutim krećeš labud večni smrti krvi prema suncu svoj put dan tone ponor rečni ti dižeš jutra sav zracima obasut ja negde sahari stati onoj karavani seni uz mrtvog tuarega čuči mati ti ćeš smrti uteha a slome dušu koplje ruku nogu život ljudski hrt sveo list galeb srna mesec pučini priviđaju kraju san smrt jednog po jednog glumca našeg pozorišta ja nismo ni pena trenutci šapat kini sapće srce hladnije tiše ostaju ni ming ni yang ni yin ni tao trešnje ni mandarin niko ti međutim sjaš kroz san tavni kroz bezbroj suza naših večan mrak prah krv rosa pala ravni hladi tolikih samrtnički dah grlim jednom kamen strmi savu dunav trom sunce rađa mom snu sini sevni zagrmi ime vedrog neba grom a odbije čas stari sahat ime poslednji šapat ,umetnost,NA
