"post","tema"
"Ljudi vi ste promašili temu. Ja sam na početku fino napisao da sva ta mudrovanja oko LGBT zajednica u stvari ne predstavljaju porodične vrijednosti. Ni ako si za, ni ako si protiv.
Vi ste se fokusirali na prvi dio priče, a drugi, koji je mnogo bitniji ignorišete.

Okej, i u drugom dijelu priče se kaže da omogućavanje stabilnih veza i zajednica i usvajanja djece treba da bude inkluzivno, i to je jedini dio koji se može povezati sa LGBT populacijom. Ako kod nas iz bilo kog razloga preovlada stav da to ne treba da bude inkluzivno so be it.

Ali čak i ako je to slučaj, drvljenje oko toga, da li je inkluzivno, da li nije, i šta sa LGBT populacijom, nije toliko bitno za porodične vrijednosti.

Da bi vam pojasnio stvari, citiraću uvodni post, ali tako da ostane samo ona suština koja je bitna:

Po meni porodične vrijednosti JESU:

- omogućiti svakome da što lakše ostvari partnerske i bračne veze.
- omogućiti svakome da što lakše podiže svoju ili usvojenu djecu, tako što će se povećati dječji dodatak, tako što će država sufinansirati vrtiće, tako što će se davati bonusi na svako rođeno ili usvojeno dijete, tako što će se produžiti porodiljsko bolovanje, tako što će i muškarci dobiti određeno odsustvo s posla svaki put kad im se rodi dijete
- širiti svijest o tome koliko je razvod loš i razoran, kako za bračne partnere, tako još više i za djecu, a i za širu društvenu zajednicu. Edukovati parove da prevazilaze međusobne razmirice i da se očuvanje porodice promoviše kao vrijednost.
(Zašto je razvod loš, mogao bi posebno pisati, ovdje bi oduzelo previše prostora)
- promovisati pravednu podjelu poslova u domaćinstvu - ako oba partnera jednako rade, treba jednako da učestvuju i u kućnim poslovima. Žene su uglavnom te koje iniciraju razvode. A jedan od razloga ženskog nezadovoljstva je i taj što pored svog redovnog posla, snose i većinu tereta kućnih poslova. Ako je žena zadovoljnija, manje je šansa da će tražiti razvod. A što manje razvoda, to zdravije društvo, i to veća šansa za povećanje nataliteta.
- Ukazati maksimalno poštovanje, i dati finansijsku potporu višečlanim porodicama.
- Omogućiti besplatne udžbenike djeci u osnovnim školama, i besplatan eventualni prevoz do škole.
- Vakcinisati redovno djecu, da nam ne bi podmladak stradao od morbila i kojekakvih drugih čudesa... Evo u Federaciji ove godine preko 3000 slučajeva... RS blizu 200.
- Na sve načine se boriti protiv porodičnog nasilja. Zaštititi žene u tome, jer su fizički slabije.
- Ali istovremeno prestati sa praksom automatskog dodijeljivanja djeteta ženi pri razvodu. Žene su više vezane za djecu, i ako znaju da im dijete neće pripasti po automatizmu, malo će više porazmisliti prije nego se odluče na korak razaranja porodice. Dodijela starateljstva treba da se posebno razmatra od slučaja do slučaja i ne treba po difoltu da pripadne ženi.
- Otežati razvod: uvesti praksu u kojoj država i organi koji su za to već predviđeni uvijek prvo naprave ozbiljan pokušaj mirenja nego što odobre razvod.
- Širiti uvjerenje da idealni materijalni uslovi (koji nisu realno ni ostvarivi) nisu preduslov za podizanje djece. Upravo zbog takvih predrasuda (ja moram svoj djetetu sve da omogućim, da ide i na engleski, i na karate, i na školu programiranja, i svake godine na ljetovanje i zimovanje, a ja to ne mogu s ovom platom, mnogi se odlučuju na jebeni ABORTUS) Protiv takve predrasude se treba boriti, to jedino doprinosi tome da imamo sve manje djece, a ona koju imamo da su sve više i više razmažena.
- Isto tako raditi na smanjenju probirljivosti kod parova. Ta težnja za savršenstvom ubija u pojam i muškarce i žene. Muškarci misle da nemaju šanse bez bembare, gajbe, i pločica na stomaku. A žene misle da nemaju šanse bez napumpanih sisa, usana, i idealne tjelesne težine. Zato su svi iskompleksirani, i sve češće sami. Širiti tu ideju ""I'm OK, you're OK"". I'm good enough, you're good enough. Drugim riječima, spustite se svi na zemlju, ponašajte se u skladu sa realnošću i mogućnostima.
- Generalno rad na smanjenju nejednakosti među ljudima. Sve ideje koje naginju socijalizmu, koje poboljšavaju status radnika, smanjuju stres na poslu i izrabljivanje, i pravednije dijele privredni kolač su dobre. Benefit je dvostruk, s jedne strane sa smanjenjem nejednakosti, smanjuje se ekonomska borba za opstanak i težnja hipergamiji (da mi se što bolje udati / oženiti), a s druge strane, manje eksploatatorska poslovna klima omogućava svima da imaju više vremena koje mogu posvetiti sebi i porodici.
- Raditi na stvaranju community-ja gdje god je to moguće. Sve izmišljati samo da ljudi su više upućeni jedni na druge, a da manje vise na internetu. Znači razni KUD-ovi, sekcije, klubovi, udruženja, organizacije, to treba što više širiti da bi se ljudi više upoznavali i više oslanjali jedni na druge, a ne na odgovore koje im servira Gugl...","drustvo"
"Najsmešnija smo planeta na svetu","drustvo"
"I sad, da živimo u normalnom svetu, da ih dečko tuži, jer sumnjam da su prilikom potpisivanja ugovora stajali uslovi tipa: ovaj klub podržava pedere i bilo kakvo protivljenje tome dovešće do kazne. Da im iscedi i poslednju pedersku kintu iz kase, pa nek podržavaju posle koga god hoće.","drustvo"
"Alo ljudi, pederi nisu tema. (to je skraćena verzija dužeg objašnjenja koje je ostalo na prethodnoj stranici).","drustvo"
"ajde bre jovo prva stavka na listi si stavio - osporavati LGBT populaciji njihova prava

bolje da se kreno od ukidanja izbirljivosti real

ko ih dira pitam ja tebe","drustvo"
"Sve ideje koje naginju socijalizmu, koje poboljšavaju status radnika, smanjuju stres na poslu i izrabljivanje, i pravednije dijele privredni kolač su dobre

...","drustvo"
"Alo ljudi, pederi nisu tema. (to je skraćena verzija dužeg objašnjenja koje je ostalo na prethodnoj stranici

Nisu tema al su usko povezani sa temom, jer generalno do pojave nametnute popularizacije lgtvb agende zadnjih 20+ godina taj termin ''porodične vrednosti'' nije bukv ni postojao, već silom prilika nastao kao protivuteža pederlucima","drustvo"
"Nije postojao, ali je trebao da postoji.

Ja tvrdim da ekonomska nejednakost, komparativno ekonomsko slabljenje muškaraca, izrabljivanje radnika, preskupe nekretnine, još uvijek sukob između tradicionalnih shvatanja i praktičnih potreba kad je u pitanju podjela poslova u porodici, i sve češći razvodi, mnogo više ugrožavaju porodicu nego LGBT populacija i njena prava.

Takođe ono što užasno uništava porodicu jeste screen time... Ne samo društvene mreže, već generalno činjenica da su ljudi zalijepljeni za ekrane umjesto da budu upućeni jedni na druge. Ako tome dodaš još i same društvene mreže i pornografiju, tek onda vidiš u kolikom smo sosu.","drustvo"
"Pederi mogu biti tema samo da se ukaže na to da su oni izabrani kao nekakav žrtveni jarac, kao neki dežurni krivac na koga treba svaliti krivicu za sve ono što nije u redu sa savremenim društvom i međuljudskim odnosima, i muško-ženskim odnosima.","drustvo"
"Ili slično onoj temi ""Nije Vučić kriv""...

Nisu pederi krivi što buljiš u telefon umjesto da provodiš vrijeme sa članovima porodice.
Nisu pederi krivi drkaš na PornHub, a ne može da ti se digne sa ženom.
Nisu pederi krivi što si iskompleksiran(a) - odnosi se na oba pola.
Nisu pederi krivi što si toliko crknut poslije posla da ti nije ni do čega.
Nisu pederi krivi što stan košta 3000 evra po kvadratu.
Nisu pederi krivi što misliš da moraš biti stambeno obezbijeđen da bi nešto pokušao.
Nisu pederi krivi, ako misliš da si ružna bez napumpanih usana i silikona.
Nisu pederi krivi što ne znaš da kuvaš.
Nisu pederi krivi što gomilaš prljavo suđe, pa ti žena da nogu kad joj to dosadi.

Itd, itb.","drustvo"
"hahah sta je ovo neka nova t zavere za sve su krivi pederi","drustvo"
"što gomilaš prljavo suđe, pa ti žena da nogu kad joj to dosadi.

ovo ni ne zenis u startu osim ako si mejmun","drustvo"
"Ma gejstina je kod nas na margini, neprimetna, nikakav problem ne predstavlja nikome","drustvo"
"100% se slažem s galantnim","drustvo"
"Veci mi je problem cena grafickih, mora da se pljune bar 500 - 600 evrica za pristojnu, dokle vise jbt, okrenimo se resavanju pravih problema","drustvo"
"Bukv, cak je i u svijetu tako jos uvijek. Nigdje nisam sretao pedere na kamari onako kao u Berlinu i Amsterdamu, to baš vidiš hordu pedera (možda je i do mjesta kuda sam se kretao takoreci po pederskim sokacima) a ovako inace, premalo je pedera i nikome ne stvaraju problem dok je npr prevaranata sto bi majku rodjenu zavrnuli mnogo više a vještije se skrivaju od pederčina i još ti prodaju priču na ranu da ga previješ, mrš majku ti jebem licimursku, nemam više milosti prema takvim zlikovcima","drustvo"
"U jbt kakvu sam tranziciju u jednom postu bacio, da mi pozavidi atomski miš","drustvo"
"ko će u pare da su jovoru roditelji bili zvaničnici komunističke partije i dobili pe-šes stanova u bijeljini","drustvo"
"Ako izuzmeš paradiranje (klasična demostracija sile), vrlo ljigav pristup je ubacivanje gej momenata u crtaće. To je tako nisko da nemam reči kojima bih mogao da opišem.
Ispirati deci mozak da je nešto 'normalno', da bi jednog dana kad porastu mislila da je normalno je, za mene u rangu pravljenja Hitler Jugenda.","drustvo"
"ubacivanje gej momenata u crtaće

posto gorivo alert","drustvo"
"Ko gura tu promociju na kraju krajeva. Menscini da ima i ovo neke veze sa sorosem

Vucela teo stopira paradu kakvi kurac nas prijatelj hil nije dao mora da se odrzi bajo","drustvo"
"Cara™

posto gorivo alert.

Graficke*","drustvo"
"henzo bastovo jovura osim za stanove lolo","drustvo"
"pa jedina stvar gora od komunjare koji se uhlebio je ispran mozak koji je zapravo poverovao u tu chupri","drustvo"
"Kontam hejt na komunizam, da je valjao, ne bi propao.

Ali ono što ja propagiram nije komunizam nego socijaldemokratija ili neki welfare state po uzoru na skandinavske zemlje, pa i Njemačku.

To je svakako bolje od eksploatatorskog neoliberalizma koji vlada u poslednje vrijeme i uništava društvo.

I ovaj woke pokret je po meni neoliberalni trojanski konj koji su kapitalisti uvalili ljevici da bi se ona time bavila, a ne položajem radnika, sindikatima, nejednakostima u društvu.","drustvo"
"da baš bih da budemo kao njemačka i švedska uopšte nemaju problema sa određenom etničkom skupinom koja im se usrala u državu i živote","drustvo"
"Pitanje migranata je jedno, a prava radnika su nešto sasvim drugo.
A osim toga, to da im se tamo neki Turčin usro u život nije tačno. Nijemci i Šveđani sasvim lijepo žive i sa tim migrantima. Ali moraš naći nekog krivca ako si nezadovoljan životom.
Što opet ne znači da treba širom otvoriti vrata svima. Sasvim je legitimno da tu država bude selektivna u nekoj mjeri. Ali kad je neko već primljen, ne smije biti diskriminisan.","drustvo"
"Nijemci i Šveđani sasvim lijepo žive i sa tim migrantima

https://modernity.news/wp-content/uploads/2024/06/030624stabbing.jpg","drustvo"
"Nijemci i Šveđani sasvim lijepo žive i sa tim migrantima

kao neko ko je radio i sa nemcima i svedjanima i bio u obe drzave tvrdim da je ovo apsolutno netacno.

jovo mozda neki tvoji grafici i statistike koje citas vele drugo ali veruj svom anonimno virtuelnom bratu programeru - ne zive lijepo sa njima bogu mi

edit

https://x.com/LoboConsciente2/status/1793733839312822703/video/1

evo pevaju veseli se srpski rode","drustvo"
"za svicu valja pitati celta, za norvesku, dansku i finsu ne znam, moguce da je tu vlada neka harmonijai arija nebeska","drustvo"
"Pa ako je tako loše u tim Njemačkama, zašto onda i naši tamo jure? Pa ako ti migranti smetaju Klausu i Hansu, kako to da ne smetaju Draganu i Petru?","drustvo"
"zato što dragi moj jovore PARA

to je kao da kažeš ""Ako islam nije bolji od pravoslavlja, kako to da su se bosanci poturčili?""

i odgovor je isti. ja evo ne jurim niđe","drustvo"
"Moguce da je jure jer je stanje u bosnama i srbijama 10x gore ne znam

Sta ima migranti da smetaju draganu i petru, i oni su u istim govnima ko i muhamed i osman, nisam razumeo taj deo?

evo gle kako ih dozivaju, kao sirene odiseja

https://x.com/RadioAthenGR/status/1794729622644646060/video/1","drustvo"
"lol presrecni ovi domicilni sa kojekakvim turdzanima i kamenofilima

kad ih vide skinu sesir, monokl i uljudno ih pozovu ukucu","drustvo"
"Mislim, kontam ja ono vidiš ih na ulici idu ti na živce, ali to je čista netolerancija. Remete ti komfor. Ne ugrožavaju te realno.

Sad šta bi moglo biti realno ugrožavanje:

1. ako fizički napadaju Nijemce / Norvežane
2. ako kradu
3. ako vandalizuju po gradovima
4. ako tipa stvarno značajan broj domaćeg stanovništva zbog njih ne može naći posao (u šta sumnjam, jer oni uglavnom rade krš poslove koje Švabo ne bi svakako htio raditi)

Mislim da svega toga ima, ali u nekoj mjeri koja je dosta niža od pažnje koja se tome pridaje. Mislim da je osnova svega netolerancija.

Ono što MOŽE da bude realna prijetnja je to što se na duži rok značajno mijenja demografija. Pa sad ako neko smatra da Njemačka mora ostati bijela, to mu svakako se neće sviđati. Ali realno tu nema nekih racionalnih argumenata koji bi mogli opravdati takav stav. Jedno su želje, a drugo je stanje na terenu. Ti ne možeš ljudima zabraniti da se razmnožavaju, niti postoji ikoje moralno načelo koje bi opravdalo njihovo protjerivanje ili šta gore. To već graniči sa rasizmom, etničkim čišćenjem i genocidnom namjerom.

Dakle, ako im je smetalo što ih je toliko brojem, trebali su ranije o tome misliti. Sad mogu da pooštre uslove za prijem, ali ljudi koji su tu treba da se tretiraju kao i svaki drugi građanin, bez diskriminacije,","drustvo"
"uljudno ih pozovu ukucu

upravo

https://x.com/RadioGenoa/status/1760168839940026878","drustvo"
"E a ne mogu skontati nas... umjesto da, kao nacija gastarbajtera, empatiziramo sa Osmanima i Hasanima, koji idu trbuhom za kruhom u Švabiju isto kao i Marko i Jovan, mi osjećamo empatiju prema nekom tamo Klausu, kome možda smeta i Jovan i Hasan.
(mada mu vjerovatno više smeta Hasan)","drustvo"
"Ti ne možeš ljudima zabraniti da se razmnožavaju, niti postoji ikoje moralno načelo koje bi opravdalo njihovo protjerivanje ili šta gore

ma jasno, vrv do toga nikad stvarno nece doci jer

ako tipa stvarno značajan broj domaćeg stanovništva zbog njih ne može naći posao (u šta sumnjam, jer oni uglavnom rade krš poslove koje Švabo ne bi svakako htio raditi)

to si lepo poentirao, i da ih proteraju kukali bi da se vrate da rade sto svabo nece ali da lijepo zive to nije sig, vise je to u fazonu trpe jer moraju ali animozitet je ocigledan, vrv ce samo sve ostati na auslander raus pesmama jer kad prodje vikend nego treba da cisti govna po ulicama koje nemci za viked iseru mrtvu pijani","drustvo"
"ovo ce samo ciscenjem moci resavati kosto se nekad radilo. nemodz ovo biti prirodno stanje stvari

nemce pogazila merkolova sa miljardama mejmuna čuj svabo srecan prica neku jovor spiku vidi kako nam je lepo hajde da se volimo","drustvo"
"jedan trg u berlinu koji ce se nazvati po prvom migrantu koji je dosao resava stvar","drustvo"
"Zar nije neki sand nigga nozem pośjeka silan narod po Nemackama pre par dana, neki protest bio miran","drustvo"
"Daj Jovo prestani jesti govna, ne znam jel zivis negdje ispod kamena ili sta, bukvalno dva dana ne moze sastaviti da ne bude po vijestima kako je neki migrant balijander klao/silovao/pljackao/palio po nekoj Evropskoj prestonici, cak i oni najwoke najveci apologisti tvrde da ""nisu svi takvi"", ne usudjuju se da tvrde da se ne desava uopste","drustvo"
"kazu da u prvih mesec dva gde god da se pojavis po zapadima bukv domaci sofer autobusa kate vidi prvo ti lepo stane, izadje iz busa pa te lepo uvede unutra za rukicu i popusi ti kurac

tako nekako ide","drustvo"
"migrant balijander klao/silovao/pljackao/palio

To je problem sa kriminalcima, delikventima, itd, a ne sa migrantima. Policija s tim treba da se bavi. To što je neko migrant ne treba da ga stavlja u ništa bolji, ali ni gori položaj, od Nijemca koji bi radio iste gadosti.

Pa i domaćih ima nasilnika koji svašta rade. I njih treba tretirati isto kao i ove tamnopute, govno je govno, koje god bio rase.","drustvo"
"Jovo tebra prestani da braniš migrante, ti ljudi da nešto valjaju ne bi ih se rođena zemlja odrekla","drustvo"
"Sad statistički vjerujem da toga možda ima više među migrantima, kao što i u SAD ima toga više među crncima, ali opet sa takvim stvarima treba se razračunavati od slučaja do slučaja, a ne jebat sve migrante, zato što je neki bolid među njima nešto napravio.","drustvo"
"Migranti da nesto valjaju i otac bi ih jebo","drustvo"
