post,tema,topic
obožavam citam komentare teniskih vesti b ovakvi odudevљavaju navukao ocekivano federer protivreci djokovicu osecaj djokovic izjavio federer najbolji igrac svih vremena federer rekao istina protivrecio djokovicu rekao najbolji prastari igrac tipa borg sampras predja novembar jedna najboljih stvari karijeri kazes siguran a davno govorio ti prioritet ti najvaznije zdravljekakvo licemerje spanci naravno niko ti osporiti pozicija br zasluzena zasto takvo licemerje cestitam ti velkiom uspehu konkurenciji strasnog djokovica ce ti zadovoljstvo oduzeti rolan garosa a ranije vamos novak vladimir novembar ,sport,2
 šala praviti dete onakvoj curi nece pravi decu ce mu vremena oduzimati karijere dao svoju verenicu nadalu pusti prvi takav ja utisak ,sport,1
potpisujem masterovo,sport,1
 a jesu dojaja komentari materijala b,sport,2
dobi nadal ni kriv ni duzan lool,sport,1
 l gleda dublove znate propustate httpwwwsportlemontvvvfaahtml ajmo verdascomarrero,sport,2
marrero seljacina neopevana,sport,1
pobedise verdascomarrero kakav mec,sport,1
jebi nole ,sport,1
medvediću čega psuješ,sport,2
 kaže pobeđuj nole ,sport,1
uberhomo sport plus jebes sport legalnim dopingom vidi govno spansko secem puca konjskom spermom čime continue pls,sport,2
bravooo breeee,sport,1
ala kenja vujicin govnar ide samoa verujem svimapa pralica viskovic doktori ovog supka govno glupavo,sport,2
ala ukenja serva,sport,2
nole pobede ajmo srbine,sport,1
 tema brža statusa fejsu,sport,1
trpaj ciganceeeee,sport,1
 melje batja cuo carsijske price nadal ivici uhvate dopinguje fazon lazirao povredu glupost podelim mu prismrdi nigde osim sljaci a dere djoko trpaj jebi vadi,sport,1
naprijed novake,sport,2
 tome bvdlga niko vidio povrijedio navodno treningu a doktor lijecio dovodjen vezu dopingom nekih igraca dvije godine zaredom ispada wimbledonu pocetku veca ljetnja pauza pred dio sezone betonu americi poslije velike pauze vraca odsutan cudno nekog vrati poslije duze pauze osvoji turnira manjevise zaredom a terapija prije godina zabranjena previse stimulativno djeluje potrefilo legalna on koristio ,sport,2
uništio,sport,1
ubi svaka cast majstore,sport,2
stvarno cudno ispadanje vimbldonu kruzila prica rigorozna kontrola kuracpalac nemam pojma nek bode cime hoce ocigledno tome cerace dvojica vrhunski teniser nadal nikada gotivio federera postujem a nadal cista sirovina tenis nikada lep nijednim potezom odusevi,sport,1
 nole jebao bobanu,sport,2
ocekivano federer protivreci djokovicu osecaj djokovic izjavio federer najbolji igrac svih vremena federer rekao istina protivrecio djokovicu rekao najbolji prastari igrac tipa borg sampras prastari igrac sampras ti tenis đokovića picku materinu,sport,2
 kapiram nekako lakše našli dokazi đoković nadrogiran uspeo makar masonski rukopoloženik ovako ide teško ja vozim raspalog stojadina a on svakih dana dobije novog leksusa pravedno ukurac tenis izmisli engleski pederlord sigurno,sport,2
potpuno tačan komentarto tačno opšte poznato švajcarski jevreji vole velikosrpstvo,sport,1
svajcarski neutralni spanska cigancinako ,sport,2
 čovek srca sledi inat tera pobedi čovek po svome tera penziju šalje slavnog federera čovek šalu predavanja drži rafi nadalu komentar poslat b android™ aplikacije android robot by google cc by joker novembar bora corba poceo pide komentare bnet,sport,2
ahhahahah al pogle ti skor ovog komentara sunce ti ,sport,1
 čovek joker novembar znas jole nole sveti čova vrhunskoga kova bolenole novembar ahahahahahaha,sport,1
hahahaha kakvi zmajevi,sport,1
 poslao nole dika republika,sport,2
httpwwwyoutubecomwatchvlchjffutq,sport,1
 tenis gledo bijo smor duži pojen bijo napor dođe vitez pod imenom nole srbia kina vole udari loptu otme uzdah zatiok odvalijo budak,sport,1
hahahahahah kakvi komentari puta palo pamet trebalo otvoriti temu kopirali komentari vezi đokovićem,sport,1
httpwwwbnetsporttenismasterskomentariphpnavidk tomo reaguj,sport,2
bitno murraya odlikovala kraljica,sport,2
a l odlikovala њegovog trenera skidaњe zastave,sport,1
 potpunosti slažem medvedićemsamo smisliti nazvati orden recimo zvuči loše orden izuzetnu hrabrost pri uklanjanju protivničkog obeležja svete srpske teniske lože,sport,1
 informaciju vrha nole dobiti odlikovaњe tome pobedio finalu vimbldona dodao gleda,sport,2
odlikovaće karađorđevići,sport,1
 velju odlikuju putnajvise uradio ovu zemlju,sport,2
federer trol loš laiku jasno osvojio slemova inat noletu mu napakostio al videće onšta inat,sport,1
 tiče komentara najjači opsesivni lik ostavlja komentare stranici fb miljan,sport,1
federer smrdljiva juznoafricko svajcarska pedercinai riba mu krme,sport,1
realna priča batuka srbi dajte nola ja nole ja bacao ljude pod led negativan komentar srbijo ponosna budi,sport,2
 ti krvito bacanje ljudi pod ledja mislio ti tibore smeker starog kova mladi naucimoa ti agresivan,sport,2
figurativno nemoj razdvoji jezička barijera,sport,1
ja mislio ti tibore smeker starog kova vidiš jeste strelice nadlakticu pod led starijeg kova ,sport,2
tibore el istina nole oprco moniku priča njenoj etničkoj zajednici valjda ćuti istina gura pod led,sport,2
 dal oprco al jeste mu upala kašika led,sport,1
ma klasična mađarica,sport,2
figurativno nemoj razdvoji jezička barijera razlike spajajuzajedno jaci vidiš jeste strelice nadlakticu pod led starijeg kova tibor kova vaci ,sport,2
 nole takve on plavokose pevačice jelenu,sport,1
plavokose pevačice plavokose teniserke,sport,2
 znao momenat mislio drugovi ,sport,2
httpsportrsmediaimagesdonavekicfototviterjpg,sport,1
oho,sport,2
vidi male vrtirepke vražja ,sport,2
 trpao ovu vekicku jooj d,sport,2
 donna vekicsetim onog kremavekic kremic,sport,2
inace pocinje atp challenger tour finals brazilu sao paulo,sport,2
 srećom,sport,2
httpwwwbnetsporttenismasterskomentariphpnavidk ahahahahahah ladno debelom plusu,sport,1
httpwwwbnetsporttenismasterskomentariphpnavidk a minusu lool,sport,2
 ladno najtacniji komentar svih a najvecem minusujebem glupe httpwwwbnetsporttenismasterskomentariphpnavidk lepo objasnio covek,sport,2
 mu fali rg sinsinati d al d,sport,1
 favoriti protiv ceha glupani izabrali hard umesto sljake a nece igrati tisparevicdolazimo ce igrati bozoljaclajovicmada bozoljac bolji hardu naravno,sport,1
 zaboravi httpstfrsjankotvitpng,sport,2
ment seljak brusa prica engleski d,sport,2
boktemazo novak budi najgore љudima vidid fine љude skoci pritisak im pomene federera nole napravi smedno televizoru cujed histerican smeh glasno nole genije trijes trijes a sunce ti žarko httpwwwyoutubecomwatchvwomiahtyn,sport,1
 ti kurčić hahahahaha,sport,2
 voli baba ja verujem,sport,1
huta galung ocekivano lako pobedio martina ocekujemo gonza trpa glupog volandrija,sport,2
džankiju dalje spada temperatura kakav huta galung bokte,sport,1
dženifer kaprijati,sport,1
volandri gonzalez trpaaaj,sport,1
tipsarevic igra dcumesto lajovicloooltrpajmo pare cehe kvota ,sport,1
sat vremena prije početka meča pravo predomisli vjerujem janko zaigrati bar nedjelju e čehe meridianu a pala bwinu ,sport,2
igrao nole povredom protiv kverija,sport,1
ma igra dobiti nikogu uzasnoj formi,sport,2
 dublovi odlucuju a cesi bolji dubl,sport,1
a navijači prirede pakao posebno smradeku,sport,1
ma al tolko bitan faktor,sport,2
česi startu a psihologija čudo a dubl oduševio puta protiv brajana,sport,1
 mislis startu nasi startu djookovicae pitanje ce igrati singlovesve moguce glupog obradovicamada bozoljac pobedio stepaneka lajovic prasinar,sport,1
 napisala česi srbija ,sport,2
a tooma dublovi odlucuju recibozoljac lajovic dobiti stepanekaa berdihu pricamo,sport,1
 štepanek igra meča umoran nedjelju star jest lisac predobar mreži nadam paklu igrati zaslužio ,sport,2
videcemo d,sport,1
dajte štepaneku ženske izmori žrtvujte meso dobrobit cijele nacije karamelo naguzi ,sport,1
 nadam paklu igrati teniski pakao arene spreman cehe kladim cesi budu glasniji tribinama kakav recnik smradek sramota,sport,1
fora predstavljanja izviždati smradeka a aplauzom pozdraviti berdycha čisto vidi ljudi prema onima jesu a rječnik po zasluzi a ružan gledati,sport,1
smradek ahahahahahahahahahh teniski pakaoono ti zvižde između servisa hehe,sport,1
teren ravan a lopta šeta jedne drugu stranu sveta praaaaaava četa plava čuvaj svete plave čete pakoooooo,sport,1
fora predstavljanja izviždati smradeka pomalo razocaran takvim ponadaњem oduvek tenis smatrao sportom kom podtuje gost ocigledno prosecan srpski teniski navijac đovakova keva vice publiku navijajte vam mater zaslužujemo jednu takvu velicinu novak uradite tribinama prvo razmislite on uradio,sport,1
napraviti teniski pakao grotlu pionira hehehe,sport,2
 najjače dejvis kupu dveiljade protiv australije igrali janko izgubio prvi meč tesno lejtona movak kraju meča uzme mikrofon vi moooooorate navijate počeo dernja fazon jankela izgubio došlo siđem dole teren mu polomim njonjaru,sport,2
zamisli cela arena skandira cesima evoooo vam kurcić,sport,1
uzeće bozoljac berdiha odere serena anu jednom životu ispravio zaradio penziju pazte vam kaem,sport,1
moguće brus stavi cvike,sport,2
jes razumeju vam vučić odvedu mesiju češku zabraniti reči kurčić šurčić,sport,2
zar dobija nacionalna penzija dejvis kup,sport,1
 nagrade jednokratno,sport,1
moguće brus stavi cvike ja dalje verujem on pokazuje,sport,2
 šala stvarno moćnije izgleda cvikama česi najavili dublu igrati hajek rosol vjerujem igrati stepanek,sport,2
gledao jednom mec bozoljcaon invalidustvarinjih invalidanajveci uspeh servisa prebaci prezu,sport,2
opa nole igra dublu ,sport,2
jebo tenis skupo igra predugo gleda,sport,1
glupostbolje stavio bozoljca,sport,2
česi najavili dublu igrati hajek rosol vjerujem igrati stepanek navlakusa rade,sport,1
opa nole igra dublu jao obradovicu httpuploadwikimediaorgwikipediacommonsbparistuileriesgardenfacepalmstatuejpg,sport,2
tipsarević najveća manekenska sisica turu onim naočarima tetovažicom lepota spasiti svet,sport,1
čitam ja dostojevskog kurčim,sport,1
stara seljacinanajgori igrac ikad toppo forumima zovu fixarevickontate fix namestaljka heh,sport,2
ahahahaha,sport,1
ja čuo protivnik uzme prvi gem odma predaje,sport,1
cak citao negde kladi vidi pobedi predaje meceve kvota lool hahaahah,sport,1
rofl ahahahah,sport,2
 veruješ liku reklamira paštetu hahahaha,sport,1
hahahaha vealno,sport,2
kontas r ide vealno umesto realno haheheaehahaehaeahe,sport,2
lajovic igra singlove ipakbice smejanje,sport,1
ahahaha tipsa lalaciju ahahaha realna priča mitre ehehehe,sport,2
alo džanki daj kontakt telefon tipsinog menađera sigurne fikseve win win win uzmemo novce platimo gurbete prebiju fiksu ahahaha httpwwwbnetsporttenisvestiphpyyyymmddnavid,sport,1
 nazalost gotova sezona krene sezona davace namestaljke dodaj fejsu fixa tips,sport,1
 džakoviiiiiiiiiiiii tooooooo,sport,1
đovače hrani đovače brani srpske zeeeemlje srpski roooood,sport,2
stepanece ti majku ruznu cesku,sport,1
prethodno pojavila spekulacija itf izbacio maskotu reprezentacije arene mislili troicki čovek komunikacije itf informaciju demantovao areni maskote ahahahahah al tučeš mala,sport,1
 izvizdali stepaneka d ajmo duci d,sport,2
 pajac viktor ladno lik došao obučen maskota našmrkani idiot,sport,2
lajović uzima prvi set a zatim gubi sledeća tri fixa namestio,sport,2
dzanki eo ti tip kladionicu odeš mocart kladiš uživo berdih dobija brejk jednom upasti garant kvota ,sport,1
 prso lajovic maksimalnoako uzme brejk,sport,2
uozbiljio berdihdao mu gema fore loloide manje gemova lajv,sport,2
prioritet srbije suverene države ovom trenutku stići trećeg poena,sport,1
hahaahahaahahladno pedercina prenosi mec,sport,1
janko razvalijo berdiha ,sport,1
hhahahha janko pojmane on nikog razvalio,sport,2
janko čita zapise mrtvog doma traži nove ideje tetovaže hahahahhahah,sport,2
 nacin mislio,sport,2
haahhahaahhha,sport,1
ja dalje verujem lik pokušao uđe klompank arenu obučen kokoš,sport,1
dzankee uozbiljio berdihdao mu gema fore loloide manje gemova lajv heheh dz ume dz ,sport,1
httpspostimgorgmywperjasdpng ameri navijali lajovica,sport,1
httpwwwyoutubecomwatchvbucjvxtscm nek troicki obuče minjak nabaci šminke periku arenu kakva maskota providno nekim ribama utopi masu ,sport,2
igra bozoljac bozoljac zimonjic n berdych t stepanek r,sport,1
teraj zimonjicu zajedno bozoljcem ,sport,1
e obradovicu cuvas djokovica sutra a cesi dc osvajaju igraca,sport,1
jebo majmunoliki sipac stepanek sutra djokovic dobije berdihalajovic izgubi stepaneka mu dodje tojedino nakljukamo lekovima tipsu ekserapa drangulja po terenuili vuk bojovic pokupi stepaneka,sport,2
berdih sinoc zavrsio mec nole odmora pola dana mogao igrati zelju obradovic odlucio presudio,sport,2
igrace pasanskiili vemicvidim sede klupimozda ukljuce,sport,1
 covjece prijavljena nastup ,sport,2
pratite tenis po najbolji teniseri teniserke najdraži turnir zašto smatrate ćemo poslije đokovića imati jednog vrhhunskog tenisera klinci zagrijani treniraju tenis preskup sport juče novak osvojio trofej mislite dostići prestići federera titula nadala titula smatrate serena mogla pobijedi trojicu muških top itekako trenirao godina nadal omiljeni al federer najkompletniji priče stil savršen kretanje po terenu udarci dovedeni nerealne prefinjenosti najbolji ikad wimbledon prva klasa najstariji grand slam nekako najgotivniji miki janković peđa krstin pogotovo obećavaju peđa nastavi ovim tempom mogao dobar zagrijani ane novaka tipse jelene nenada a preskup vala jeste pogotovo planiraš profesionalno igrati federera garant a ni nadala nadal federera dileme mogla pojede govno serena mogla uzme nekog prvih kamoli prvih ,sport,2
al federer najkompletniji priče stil savršen kretanje po terenu udarci dovedeni nerealne prefinjenosti najbolji ikad ,sport,1
 covjece prijavljena nastup cionisticka zavera protiv srbasvi igrajusamo igraca,sport,2
lajovic sutra dere stepaneka mu razvali bulju ciganjsku,sport,1
boba zivojinovic sutra igra djokovic dere sipca pobeda,sport,2
a izadje rosol prvo lajovic nikakve sanse berdihom srbija kalkulise prvom mecu sutra cesi im pametno vjerujem eto postoji mogucnost,sport,1
 lajović berdih igraju ponovo,sport,2
novakberdihlajovicmajmun,sport,1
nek troicki kredit erste banke itfu mu ovi oproste suspenziju,sport,1
troickom sbb iskljucio kablovskune ni tva gleda meceve,sport,1
leteći medvjedić e obradovicu cuvas djokovica sutra a cesi dc osvajaju igraca slazem bozoljac pokazao teska kurcina igracamajko mila ja igram voleje seljacine,sport,2
zajebimo dejvis kup osvojio gonzalez nedovyesova opaa idemo titule trpaj gonzo finale sutra,sport,1
cesi objasnili navijaњe jod jednom zaslužujemo noleta ,sport,2
 pratim smarački sport al govno monačko igralo mu uplatili pare ulaznica juče tri dana kenja po novinama dubl odlučuje izađe teren nabija pritisak onim ostalim paraplegičarima a ni tog pritiska sastave računam zimonjića on car gospodin čovek partizanovac đovače pizdo srbiju izdo,sport,1
obradovic odlucuje a prenijeli nole rekao spreman igra tri meca kritike obradovicu uputiti,sport,2
bozoljac pokazao teska kurcina igraca finih poena potezi smijesni oklizne srbija break loptu,sport,1
hahahahhaha jeste obradović odlučuje,sport,2
ma on challengere igra jednom meseca pokazuje treniraa realno brze podlogea hard kojem igra dosta spor,sport,1
 rekao pratis sport a znas odlucuje,sport,1
 medvedic rejdz modlajovic fine sanse protiv stepaneka sporijim podlogama jelte gola kurcina lajovic sljakas prasinar kakogodtako otrgne setako usere prevelikog pritiska meca a valjda ocetesko ce djokovic puci berde,sport,2
lijepo zvuci obradovic govori sanse premale nazalost zeznula gore misleci mogao teren lajovica dobio rosol izadje svjez ijednog meca ovdje nece desiti izaci ce berdih stepanek ni prvi put ceska pobjedjuje igraca ,sport,1
govno monačko prodo srbiju,sport,2
