post,tema,topic
realno oces povecas populaciju zabranis abortus imo baby bum dvetri godine žene radile abortuse ilegalno ajd ti nađi jednu državu zabranom abortusa povećala natalitet,drustvo,1
jova nakon ostvarene pobede tri seta asam naguzio baci petaka hnjo hnjo hnjo,drustvo,1
ovako trude budu nafurani nekom drugom sistemu vrednosti tezili budu hipici gadi istine zamislim npr subkulturu kojoj najveći baja poznaje najviše opskurnih hevi metal albuma takmičenje jednako toksično a sem težiti uslovima vrhu hijerarhije neophodno opstanak,drustvo,1
 ni jasno ubeđuju ljudi budu manje probirljivi vrata vrata reklame autoputu voljela visoke momke a rekla poslije dvije nedjelje umrla proslijedi bar brojeva sestra kurva umrla,drustvo,2
jebač tema inspirisala d probirljivosti tiče suštini uvijek ljudi probirljivi okej al ajd takmičenje nekim ljudskim kvalitetima potencijalima a glavi kont zadovoljio nekih arbitrarnih kriterijuma nemam tražim očekuju partnera žene realno probirljivije nismo ni cvjećke,drustvo,1
 tiče toksične kompeticije nekim krugovima poznata moloch dobar video httpswwwyoutubecomwatchvfifvuhgvqq,drustvo,2
 nekim ljudskim kvalitetima recimo lepa zgodna dobre kuce plemena kuva jescemo po restoranima fer inaf init mejt,drustvo,2
po probirljivost redu kontraproduktivna probirljivosti kraju ostane nerijetko dešava on fejlovao igricu mu gasi loza a geni izumiru ja težiti ribama anđelina džoli al džaba liga tim kriterijima budem vodio stara dočekati unuke,drustvo,2
omogućiti svakome lakše ostvari partnerske bračne veze uključujući lgbt populaciju brt necemo tuci cerati ulicama braniti rade nemojmo im ni pomagati bog tobom andjeli bozji,drustvo,1
 uvede rampa vrata klubova kafića javnih mesta recimo mostovima visinu kamiona pomoglo…,drustvo,2
 rekao pomagati omogućiti jest sprečavati moraju kriju veća šansa ni imati stabilne veze razloga ogroman stepen promiskuiteta toj populaciji,drustvo,2
jebač pogledaj klip molochu očekivao miniraš argument,drustvo,2
 razumem zasto uopste trebali stabilne veze,drustvo,1
scouser razumem zasto uopste trebali stabilne veze potomstva radi brt oh wait,drustvo,2
 rucak nebitan lvl argumenta,drustvo,1
 smisla sire polne bolesti medju populacijom mislis dosta stvari jova predlaze lice distopiju,drustvo,2
 istog razloga ti čovjek uostalom ok poštujem ja vrijeme interesantnije navatati kujicu izjebati kraju dosadi a čovjek tome sreću trajno zadovoljstvo jebi ljudi stvoreni serijsku monogamiju a stalni promiskuitet osim promiskuitet dovodi širenja seksualno prenosivih bolesti,drustvo,1
 potomstva radi brt resavaju bolesnici usvajaju decu gaje nove bolesnike oblikujuci meki glina znaci jezivo ok kamenovanje stilu mojsijevog zakona onoooo,drustvo,2
ma miniram ideju probirljivost nekako nivou socijuma značajno izmeniti nekim promovisanjem vrednosti probirljivost diktiraju tendencije ranga ekonomije dakle dolazi dna piramide neaš ti ,drustvo,2
a realno moglo potomstva im omogućilo usvoje djecu drugi način snađu ala ana brnabić,drustvo,1
pederi demoni vajaju mekane glavice dokona hipsterka grnčariju,drustvo,1
 drugi način snađu ala ana brnabić oooh ok navikao jova troluje,drustvo,2
pederi demoni vajaju mekane glavice dokona hipsterka grnčariju moloh necastivi likes this patrijarh srbski repost,drustvo,1
 razliku domova nezbrinutu decu izbacuju lekare advokate pokretnoj traci eno ubiše roditelji dete pošalju sirotište doslovno lol,drustvo,2
ma miniram ideju probirljivost nekako nivou socijuma značajno izmeniti nekim promovisanjem vrednosti probirljivost diktiraju tendencije ranga ekonomije dakle dolazi dna piramide neaš ti nemaš probirljivost najveća zemljama najvećom ekonomskom nejednakošću pogotovo kombinovana prosječno niskim standardom tada uspijeh postaje glavni prioritet bukvalno zavisi preživljavanje opstanak svakome a pogotovo ženama prioritet nađu uspješnije partnere švedskoj svima manje dobar standard male razlike među ljudima kompetitivno društvo a ljudi manje probirljivi po pitanju partnera tipa probirljivi po nekim svojim ličnim afinitetima tipa ja ložim gotičarke sviđaju plavuše velikim dupetom a recimo voli likove nose bradu štrebere a druga rokere lakše nađe nekog kim kompatibilan druge strane jure dokazivanje parama žene tipa silikonima kompeticija probirljivost poprima veće toksičnije oblike,drustvo,2
 švedskoj svima manje dobar standard male razlike među ljudima kompetitivno društvo a ljudi manje probirljivi po pitanju partnera lol,drustvo,2
kamenofil ostao suva kurca po svedskama confirmed ozenjen,drustvo,1
popularna izreka migrant balkana pola skandinavije rađa proćelavu decu afinitetom ka avokadu gene raširio,drustvo,2
obožavam jovorove teme podacima anegdotalni rektalno poreklo oboje,drustvo,1
divim vam pola radnog dana mozete ovolike ratimir tekstove pisati gledam jovore drago jovo odlucio preuzme ulogu zastupnika lgbt prava nepravedno dodjeljenja,drustvo,2
 švedskoj al po logici stvari gdje veća ekonomska jednakost mnoge druge stvari društvu zdravije švedska gini index kojim mjeri nejednakost srbiji međutim gini index bitan nizak standard uvijek borba opstanak prvom planu jednaki tj jednako siromašni pravo mjerilo inequality adjusted human development index uzima obzir standard nejednakost httpsenwikipediaorgwikilistofcountriesbyinequalityadjustedhumandevelopmentindex prvih deset mjesta island norveška danska švajcarska finska irska holandija slovenija njemačka tek mjestu švedska dođe iznenađenje mislio kotirana obratiti posebnu pažnju httpsenwikipediaorgwikiworldvaluessurveymediafileinglehartvaluesmapsvg bukvalno mapa sistema vrijednosti svijetu po vertikalnoj osi mjeri stepen tradicionalnosti države tj primjer religija igra ulogu a po horizontalnoj bitna borba opstanak survival values prevodu pare gdje lijevo zemlje bore preživljavanje a desno bitno valjda podmireno posvete nekom samoizričaju prevodu art kujizam debelo smješteni zonu država vlada borba opstanak a druge strane iznenađujuće tradicija zaista bitnu ulogu uzmeš guran ateizam tolike godine silu čudi ,drustvo,1
plidu radim trenutno a pada pamet objašnjavam zašto čega angažman dogovoren jeseni bog krenem nekih zdravstvenih zezancija prošle godine uglavnom učim programiranje prostora procrastination prešao većinu stvari,drustvo,1
zivimo drzavi inace sredjeno lg hdtv prava sredimo postanemo utopija totalna a probirljivost tek lolcina kurvetine jebu po wcima klubova mali njamb ti visoki kriterijumi mastanje po internetu veze stvarnim svijetom,drustvo,1
tišina počinje nole,drustvo,2
 možete nastavite,drustvo,1
 bravo d jedini čovjek čiju diktatorsku mjeru ispoštovali,drustvo,1
fala brt,drustvo,2
 svidja ispostovali ovu stalkeru naredbu reko bombi “ sistem vrijednosti” vukajlijaski,drustvo,2
nekog reda piramida ishrane ide,drustvo,1
 onlajn,drustvo,2
 stade tema,drustvo,1
 gowno,drustvo,1
rekao magicnu rec dolece mesni roku odma,drustvo,2
 ustao levu nogu setio ovog odmah oraspolozio odlučio dečka ja tog dečka prihvatio njim išao pivo stoni tenis pobijedio stonom tenisu pravo konto spao izgubim onog pederka al radim gubi pravo ljuti,drustvo,2
 kae jova volio imati unuke radi modž usvoji tatko brnaba,drustvo,2
ćale ,drustvo,2
 pederko zet snajka philosoraptor,drustvo,2
 l ti sin radije dovede kuću srbina bugarku,drustvo,2
bugarku,drustvo,1
eu papiri poštujem,drustvo,1
 neozbiljno pominjati pedere porodicu istoj rečenici pogotovo spisku porodičnih vrednosti pederi zalažu pederske zajednice uža porodica jasno definisana roditelji detedeca pedera zajednici zaista rodi dete prava porodica peder koj dete napravio razvedeni roditelji polubraćapolusestre familija vid zajednice teško svrsta porodicu pederski problem ustvari lako rešiti pošaljete muške pedere jedno ostrvo bogato resursima po potrebi im dopremati im namirnica ženske drugo ostrvo jednako bogato mešanja ljudima problem rešen generacije jednostavna prirodna selekcija,drustvo,2
uzas jednog pedera prico mu lik blajvo a sreo ribom gradu mejmun teo javi fazon poznaju lol inace poznajem tog jednog pedera prica pun biudalastina rekao nastaju kroz kulturu mejnstrim pederisanje real rode takvi jova tvrdi,drustvo,1
 primer valda populacije mladih izjasnjava derpei de ranije,drustvo,1
e a po ovom rodno senzitivnom jeziku posebno popiso svakoj mogucoj prilici normalnih porodicnih vrednosti a new age govana politicke korektnosti nabijem ,drustvo,2
ja vremena životu bavim konačnim rešenjem lgbt pitanja tookovo l ime sviju nabio ,drustvo,1
httpsibbcokdlydsl,drustvo,2
 deserta kantini homofobe,drustvo,1
ljudi vi ste promašili temu ja početku fino napisao mudrovanja lgbt zajednica stvari predstavljaju porodične vrijednosti ni ni protiv vi ste fokusirali prvi dio priče a drugi bitniji ignorišete okej drugom dijelu priče kaže omogućavanje stabilnih veza zajednica usvajanja djece inkluzivno jedini dio povezati lgbt populacijom kog razloga preovlada stav inkluzivno so be it slučaj drvljenje inkluzivno lgbt populacijom bitno porodične vrijednosti vam pojasnio stvari citiraću uvodni post ostane suština bitna po porodične vrijednosti jesu omogućiti svakome lakše ostvari partnerske bračne veze omogućiti svakome lakše podiže svoju usvojenu djecu povećati dječji dodatak država sufinansirati vrtiće davati bonusi rođeno usvojeno dijete produžiti porodiljsko bolovanje muškarci dobiti određeno odsustvo posla put im rodi dijete širiti svijest tome razvod loš razoran bračne partnere djecu a širu društvenu zajednicu edukovati parove prevazilaze međusobne razmirice očuvanje porodice promoviše vrijednost zašto razvod loš mogao posebno pisati ovdje oduzelo previše prostora promovisati pravednu podjelu poslova domaćinstvu oba partnera jednako rade jednako učestvuju kućnim poslovima žene uglavnom iniciraju razvode a razloga ženskog nezadovoljstva pored svog redovnog posla snose većinu tereta kućnih poslova žena zadovoljnija manje šansa tražiti razvod a manje razvoda zdravije društvo veća šansa povećanje nataliteta ukazati maksimalno poštovanje dati finansijsku potporu višečlanim porodicama omogućiti besplatne udžbenike djeci osnovnim školama besplatan eventualni prevoz škole vakcinisati redovno djecu podmladak stradao morbila kojekakvih drugih čudesa federaciji godine slučajeva rs blizu načine boriti protiv porodičnog nasilja zaštititi žene tome fizički slabije istovremeno prestati praksom automatskog dodijeljivanja djeteta ženi pri razvodu žene vezane djecu znaju im dijete pripasti po automatizmu porazmisliti prije odluče korak razaranja porodice dodijela starateljstva posebno razmatra slučaja slučaja po difoltu pripadne ženi otežati razvod uvesti praksu kojoj država organi predviđeni uvijek prvo naprave ozbiljan pokušaj mirenja odobre razvod širiti uvjerenje idealni materijalni uslovi realno ni ostvarivi preduslov podizanje djece upravo takvih predrasuda ja moram svoj djetetu omogućim ide engleski karate školu programiranja svake godine ljetovanje zimovanje a ja ovom platom mnogi odlučuju jebeni abortus protiv takve predrasude boriti jedino doprinosi tome imamo manje djece a imamo razmažena raditi smanjenju probirljivosti parova težnja savršenstvom ubija pojam muškarce žene muškarci misle nemaju šanse bembare gajbe pločica stomaku a žene misle nemaju šanse napumpanih sisa usana idealne tjelesne težine iskompleksirani češće sami širiti ideju im ok youre ok im good enough youre good enough drugim riječima spustite zemlju ponašajte skladu realnošću mogućnostima generalno rad smanjenju nejednakosti među ljudima ideje naginju socijalizmu poboljšavaju status radnika smanjuju stres poslu izrabljivanje pravednije dijele privredni kolač dobre benefit dvostruk jedne strane smanjenjem nejednakosti smanjuje ekonomska borba opstanak težnja hipergamiji udati oženiti a druge strane manje eksploatatorska poslovna klima omogućava svima vremena posvetiti porodici raditi stvaranju communityja gdje moguće izmišljati ljudi upućeni jedni druge a manje internetu razni kudovi sekcije klubovi udruženja organizacije širiti ljudi upoznavali oslanjali jedni druge a odgovore im servira gugl,drustvo,1
najsmešnija planeta svetu,drustvo,2
 živimo normalnom svetu dečko tuži sumnjam prilikom potpisivanja ugovora stajali uslovi tipa klub podržava pedere kakvo protivljenje tome dovešće kazne im iscedi poslednju pedersku kintu kase nek podržavaju koga ,drustvo,2
alo ljudi pederi tema skraćena verzija dužeg objašnjenja ostalo prethodnoj stranici,drustvo,1
ajde jovo prva stavka listi stavio osporavati lgbt populaciji prava kreno ukidanja izbirljivosti real dira pitam ja ,drustvo,1
 ideje naginju socijalizmu poboljšavaju status radnika smanjuju stres poslu izrabljivanje pravednije dijele privredni kolač dobre ,drustvo,2
alo ljudi pederi tema skraćena verzija dužeg objašnjenja ostalo prethodnoj stranici tema al usko povezani temom generalno pojave nametnute popularizacije lgtvb agende zadnjih godina termin porodične vrednosti bukv ni postojao silom prilika nastao protivuteža pederlucima,drustvo,2
 postojao trebao postoji ja tvrdim ekonomska nejednakost komparativno ekonomsko slabljenje muškaraca izrabljivanje radnika preskupe nekretnine uvijek sukob između tradicionalnih shvatanja praktičnih potreba pitanju podjela poslova porodici češći razvodi ugrožavaju porodicu lgbt populacija njena prava užasno uništava porodicu jeste screen time društvene mreže generalno činjenica ljudi zalijepljeni ekrane umjesto budu upućeni jedni druge tome dodaš same društvene mreže pornografiju tek vidiš kolikom sosu,drustvo,2
pederi tema ukaže izabrani nekakav žrtveni jarac dežurni krivac koga svaliti krivicu redu savremenim društvom međuljudskim odnosima muškoženskim odnosima,drustvo,2
 slično onoj temi vučić kriv pederi krivi buljiš telefon umjesto provodiš vrijeme članovima porodice pederi krivi drkaš pornhub a ti digne ženom pederi krivi iskompleksirana odnosi oba pola pederi krivi crknut poslije posla ti ni čega pederi krivi stan košta evra po kvadratu pederi krivi misliš moraš stambeno obezbijeđen pokušao pederi krivi misliš ružna napumpanih usana silikona pederi krivi znaš kuvaš pederi krivi gomilaš prljavo suđe ti žena nogu dosadi itb,drustvo,1
hahah nova t zavere krivi pederi,drustvo,2
 gomilaš prljavo suđe ti žena nogu dosadi ni zenis startu osim mejmun,drustvo,1
ma gejstina margini neprimetna nikakav problem predstavlja nikome,drustvo,1
 slažem galantnim,drustvo,2
veci problem cena grafickih pljune bar evrica pristojnu dokle jbt okrenimo resavanju pravih problema,drustvo,2
bukv cak svijetu uvijek nigdje sretao pedere kamari onako berlinu amsterdamu vidiš hordu pedera mjesta kuda kretao takoreci po pederskim sokacima a ovako inace premalo pedera nikome stvaraju problem npr prevaranata majku rodjenu zavrnuli a vještije skrivaju pederčina ti prodaju priču ranu previješ mrš majku ti licimursku nemam milosti prema takvim zlikovcima,drustvo,1
 jbt kakvu tranziciju jednom postu bacio pozavidi atomski miš,drustvo,2
 pare jovoru roditelji zvaničnici komunističke partije dobili pešes stanova bijeljini,drustvo,2
 izuzmeš paradiranje klasična demostracija sile vrlo ljigav pristup ubacivanje gej momenata crtaće nisko nemam reči mogao opišem ispirati deci mozak normalno jednog dana porastu mislila normalno rangu pravljenja hitler jugenda,drustvo,2
ubacivanje gej momenata crtaće posto gorivo alert,drustvo,2
 gura promociju kraju krajeva menscini veze sorosem vucela teo stopira paradu kakvi prijatelj hil dao odrzi bajo,drustvo,1
cara™ posto gorivo alert graficke,drustvo,1
henzo bastovo jovura osim stanove ,drustvo,1
 jedina stvar gora komunjare uhlebio ispran mozak zapravo poverovao chupri,drustvo,1
kontam hejt komunizam valjao propao ja propagiram komunizam socijaldemokratija welfare state po uzoru skandinavske zemlje njemačku svakako eksploatatorskog neoliberalizma vlada poslednje vrijeme uništava društvo woke pokret po neoliberalni trojanski konj kapitalisti uvalili ljevici time bavila a položajem radnika sindikatima nejednakostima društvu,drustvo,2
